,feature,icc_value,c_down,c_up,sequence
784,log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,dce
785,log-sigma-5-0-mm-3D_firstorder_TotalEnergy,0.97,0.95,0.99,adc
786,log-sigma-4-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.87,0.77,0.94,dce
787,log-sigma-5-0-mm-3D_firstorder_Uniformity,0.99,0.99,1.0,adc
788,log-sigma-4-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.87,0.77,0.94,dce
789,log-sigma-5-0-mm-3D_firstorder_Variance,1.0,0.99,1.0,adc
790,log-sigma-5-0-mm-3D_firstorder_10Percentile,1.0,0.99,1.0,dce
791,log-sigma-5-0-mm-3D_glcm_Autocorrelation,0.96,0.93,0.99,adc
792,log-sigma-5-0-mm-3D_firstorder_90Percentile,0.9,0.83,0.96,dce
793,log-sigma-5-0-mm-3D_glcm_ClusterProminence,1.0,1.0,1.0,adc
794,log-sigma-5-0-mm-3D_firstorder_Energy,0.99,0.97,0.99,dce
795,log-sigma-5-0-mm-3D_glcm_ClusterShade,1.0,0.99,1.0,adc
796,log-sigma-5-0-mm-3D_glcm_ClusterTendency,1.0,1.0,1.0,adc
797,log-sigma-5-0-mm-3D_firstorder_Entropy,1.0,0.99,1.0,dce
798,log-sigma-5-0-mm-3D_glcm_Contrast,1.0,1.0,1.0,adc
799,log-sigma-5-0-mm-3D_firstorder_InterquartileRange,1.0,0.99,1.0,dce
800,log-sigma-5-0-mm-3D_glcm_Correlation,0.99,0.97,0.99,adc
801,log-sigma-5-0-mm-3D_firstorder_Kurtosis,0.6,0.43,0.8,dce
802,log-sigma-5-0-mm-3D_glcm_DifferenceAverage,1.0,1.0,1.0,adc
803,log-sigma-5-0-mm-3D_firstorder_Maximum,1.0,0.99,1.0,dce
804,log-sigma-5-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,dce
805,log-sigma-5-0-mm-3D_glcm_DifferenceEntropy,1.0,0.99,1.0,adc
806,log-sigma-5-0-mm-3D_firstorder_Mean,0.99,0.98,1.0,dce
807,log-sigma-5-0-mm-3D_glcm_DifferenceVariance,1.0,0.99,1.0,adc
808,log-sigma-5-0-mm-3D_glcm_Id,1.0,0.99,1.0,adc
809,log-sigma-5-0-mm-3D_firstorder_Median,0.99,0.98,1.0,dce
810,log-sigma-5-0-mm-3D_glcm_Idm,1.0,0.99,1.0,adc
811,log-sigma-5-0-mm-3D_firstorder_Minimum,0.9,0.82,0.96,dce
812,log-sigma-5-0-mm-3D_firstorder_Range,0.93,0.87,0.97,dce
813,log-sigma-5-0-mm-3D_glcm_Idmn,0.95,0.91,0.98,adc
814,log-sigma-5-0-mm-3D_glcm_Idn,0.95,0.92,0.98,adc
815,log-sigma-5-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,dce
816,log-sigma-5-0-mm-3D_glcm_Imc1,0.98,0.97,0.99,adc
817,log-sigma-5-0-mm-3D_glcm_Imc2,0.98,0.97,0.99,adc
818,log-sigma-5-0-mm-3D_firstorder_RootMeanSquared,0.98,0.96,0.99,dce
819,log-sigma-5-0-mm-3D_glcm_InverseVariance,1.0,0.99,1.0,adc
820,log-sigma-5-0-mm-3D_firstorder_Skewness,0.4,0.24,0.64,dce
821,log-sigma-5-0-mm-3D_glcm_JointAverage,0.97,0.94,0.99,adc
822,log-sigma-5-0-mm-3D_firstorder_TotalEnergy,0.99,0.97,0.99,dce
823,log-sigma-5-0-mm-3D_glcm_JointEnergy,0.99,0.99,1.0,adc
824,log-sigma-5-0-mm-3D_firstorder_Uniformity,0.99,0.99,1.0,dce
825,log-sigma-5-0-mm-3D_firstorder_Variance,1.0,0.99,1.0,dce
826,log-sigma-5-0-mm-3D_glcm_JointEntropy,1.0,0.99,1.0,adc
827,log-sigma-5-0-mm-3D_glcm_Autocorrelation,0.74,0.59,0.88,dce
828,log-sigma-5-0-mm-3D_glcm_MCC,0.97,0.95,0.99,adc
829,log-sigma-5-0-mm-3D_glcm_ClusterProminence,0.95,0.92,0.98,dce
830,log-sigma-5-0-mm-3D_glcm_MaximumProbability,1.0,0.99,1.0,adc
831,log-sigma-5-0-mm-3D_glcm_ClusterShade,0.97,0.94,0.99,dce
832,log-sigma-5-0-mm-3D_glcm_SumAverage,0.97,0.94,0.99,adc
833,log-sigma-5-0-mm-3D_glcm_ClusterTendency,0.99,0.99,1.0,dce
834,log-sigma-5-0-mm-3D_glcm_SumEntropy,0.99,0.99,1.0,adc
835,log-sigma-5-0-mm-3D_glcm_Contrast,0.99,0.98,1.0,dce
836,log-sigma-5-0-mm-3D_glcm_SumSquares,1.0,1.0,1.0,adc
837,log-sigma-5-0-mm-3D_glcm_Correlation,0.94,0.9,0.98,dce
838,log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
839,log-sigma-5-0-mm-3D_glcm_DifferenceAverage,0.99,0.99,1.0,dce
840,log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,adc
841,log-sigma-5-0-mm-3D_glcm_DifferenceEntropy,1.0,0.99,1.0,dce
842,log-sigma-5-0-mm-3D_glrlm_GrayLevelVariance,1.0,0.99,1.0,adc
843,log-sigma-5-0-mm-3D_glcm_DifferenceVariance,0.99,0.97,0.99,dce
844,log-sigma-5-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.96,0.93,0.99,adc
845,log-sigma-5-0-mm-3D_glcm_Id,1.0,0.99,1.0,dce
846,log-sigma-5-0-mm-3D_glrlm_LongRunEmphasis,1.0,0.99,1.0,adc
847,log-sigma-5-0-mm-3D_glcm_Idm,1.0,0.99,1.0,dce
848,log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.96,0.93,0.99,adc
849,log-sigma-5-0-mm-3D_glcm_Idmn,0.96,0.92,0.98,dce
850,log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.96,0.93,0.98,adc
851,log-sigma-5-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.96,0.92,0.98,adc
852,log-sigma-5-0-mm-3D_glcm_Idn,0.98,0.96,0.99,dce
853,log-sigma-5-0-mm-3D_glrlm_RunEntropy,0.99,0.97,0.99,adc
854,log-sigma-5-0-mm-3D_glcm_Imc1,0.99,0.99,1.0,dce
855,log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformity,0.99,0.97,0.99,adc
856,log-sigma-5-0-mm-3D_glcm_Imc2,0.98,0.96,0.99,dce
857,log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,adc
858,log-sigma-5-0-mm-3D_glcm_InverseVariance,0.99,0.98,1.0,dce
859,log-sigma-5-0-mm-3D_glrlm_RunPercentage,1.0,0.99,1.0,adc
860,log-sigma-5-0-mm-3D_glcm_JointAverage,0.88,0.78,0.95,dce
861,log-sigma-5-0-mm-3D_glrlm_RunVariance,1.0,0.99,1.0,adc
862,log-sigma-5-0-mm-3D_glcm_JointEnergy,0.99,0.98,1.0,dce
863,log-sigma-5-0-mm-3D_glrlm_ShortRunEmphasis,1.0,0.99,1.0,adc
864,log-sigma-5-0-mm-3D_glcm_JointEntropy,1.0,0.99,1.0,dce
865,log-sigma-5-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.97,0.94,0.99,adc
866,log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.95,0.91,0.98,adc
867,log-sigma-5-0-mm-3D_glcm_MCC,0.93,0.86,0.97,dce
868,log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.97,0.94,0.99,adc
869,log-sigma-5-0-mm-3D_glcm_MaximumProbability,0.99,0.98,1.0,dce
870,log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.98,0.97,0.99,adc
871,log-sigma-5-0-mm-3D_glcm_SumAverage,0.88,0.78,0.95,dce
872,log-sigma-5-0-mm-3D_glszm_GrayLevelVariance,0.99,0.97,0.99,adc
873,log-sigma-5-0-mm-3D_glcm_SumEntropy,1.0,0.99,1.0,dce
874,log-sigma-5-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.95,0.91,0.98,adc
875,log-sigma-5-0-mm-3D_glcm_SumSquares,0.99,0.99,1.0,dce
876,log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis,0.99,0.97,0.99,adc
877,log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
878,log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.98,0.97,0.99,adc
879,log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,dce
880,log-sigma-5-0-mm-3D_glrlm_GrayLevelVariance,0.99,0.98,0.99,dce
881,log-sigma-5-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.96,0.92,0.98,adc
882,log-sigma-5-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.83,0.72,0.93,adc
883,log-sigma-5-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.74,0.6,0.88,dce
884,log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformity,0.97,0.94,0.99,adc
885,log-sigma-5-0-mm-3D_glrlm_LongRunEmphasis,0.99,0.98,1.0,dce
886,log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.93,0.88,0.97,adc
887,log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.72,0.57,0.87,dce
888,log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.95,0.9,0.98,dce
889,log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.92,0.86,0.97,adc
890,log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.95,0.91,0.98,adc
891,log-sigma-5-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.89,0.81,0.95,dce
892,log-sigma-5-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.62,0.45,0.81,adc
893,log-sigma-5-0-mm-3D_glrlm_RunEntropy,0.99,0.97,0.99,dce
894,log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformity,0.98,0.96,0.99,dce
895,log-sigma-5-0-mm-3D_glszm_ZoneEntropy,0.98,0.96,0.99,adc
896,log-sigma-5-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce
897,log-sigma-5-0-mm-3D_glszm_ZonePercentage,0.99,0.99,1.0,adc
898,log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.99,0.98,1.0,adc
899,log-sigma-5-0-mm-3D_glrlm_RunPercentage,1.0,0.99,1.0,dce
900,log-sigma-5-0-mm-3D_ngtdm_Busyness,0.97,0.94,0.99,adc
901,log-sigma-5-0-mm-3D_glrlm_RunVariance,0.99,0.98,1.0,dce
902,log-sigma-5-0-mm-3D_ngtdm_Coarseness,0.95,0.92,0.98,adc
903,log-sigma-5-0-mm-3D_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
904,log-sigma-5-0-mm-3D_ngtdm_Complexity,0.98,0.96,0.99,adc
905,log-sigma-5-0-mm-3D_ngtdm_Contrast,0.99,0.97,0.99,adc
906,log-sigma-5-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.78,0.65,0.9,dce
907,log-sigma-5-0-mm-3D_ngtdm_Strength,0.96,0.92,0.98,adc
908,log-sigma-5-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.88,0.78,0.95,dce
909,log-sigma-5-0-mm-3D_gldm_DependenceEntropy,0.98,0.97,0.99,adc
910,log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.96,0.92,0.98,dce
911,log-sigma-5-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.97,0.99,adc
912,log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.96,0.93,0.98,dce
913,log-sigma-5-0-mm-3D_glszm_GrayLevelVariance,0.75,0.61,0.89,dce
914,log-sigma-5-0-mm-3D_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,adc
915,log-sigma-5-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.76,0.62,0.89,dce
916,log-sigma-5-0-mm-3D_gldm_DependenceVariance,1.0,0.99,1.0,adc
917,log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis,0.98,0.97,0.99,dce
918,log-sigma-5-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
919,log-sigma-5-0-mm-3D_gldm_GrayLevelVariance,1.0,0.99,1.0,adc
920,log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.85,0.74,0.93,dce
921,log-sigma-5-0-mm-3D_gldm_HighGrayLevelEmphasis,0.96,0.93,0.99,adc
922,log-sigma-5-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.99,0.97,0.99,dce
923,log-sigma-5-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.86,0.76,0.94,dce
924,log-sigma-5-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,adc
925,log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformity,0.94,0.9,0.98,dce
926,log-sigma-5-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.98,0.96,0.99,adc
927,log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.96,0.93,0.98,dce
928,log-sigma-5-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.97,0.94,0.99,adc
929,log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.94,0.89,0.97,dce
930,log-sigma-5-0-mm-3D_gldm_LowGrayLevelEmphasis,0.96,0.92,0.98,adc
931,log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.74,0.6,0.88,dce
932,log-sigma-5-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,adc
933,log-sigma-5-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.69,0.54,0.85,dce
934,log-sigma-5-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.98,0.99,adc
935,log-sigma-5-0-mm-3D_glszm_ZoneEntropy,0.97,0.94,0.99,dce
936,log-sigma-5-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.91,0.84,0.96,adc
937,log-sigma-5-0-mm-3D_glszm_ZonePercentage,0.99,0.98,1.0,dce
938,wavelet-LLH_firstorder_10Percentile,0.94,0.9,0.98,adc
939,log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.98,0.97,0.99,dce
940,wavelet-LLH_firstorder_90Percentile,1.0,0.99,1.0,adc
941,log-sigma-5-0-mm-3D_ngtdm_Busyness,0.99,0.98,1.0,dce
942,wavelet-LLH_firstorder_Energy,0.98,0.95,0.99,adc
943,log-sigma-5-0-mm-3D_ngtdm_Coarseness,0.98,0.95,0.99,dce
944,wavelet-LLH_firstorder_Entropy,0.98,0.97,0.99,adc
945,log-sigma-5-0-mm-3D_ngtdm_Complexity,0.82,0.71,0.92,dce
946,wavelet-LLH_firstorder_InterquartileRange,0.99,0.98,1.0,adc
947,wavelet-LLH_firstorder_Kurtosis,0.97,0.94,0.99,adc
948,log-sigma-5-0-mm-3D_ngtdm_Contrast,0.98,0.97,0.99,dce
949,wavelet-LLH_firstorder_Maximum,0.75,0.6,0.88,adc
950,log-sigma-5-0-mm-3D_ngtdm_Strength,0.66,0.5,0.84,dce
951,wavelet-LLH_firstorder_MeanAbsoluteDeviation,0.99,0.97,0.99,adc
952,log-sigma-5-0-mm-3D_gldm_DependenceEntropy,0.99,0.99,1.0,dce
953,wavelet-LLH_firstorder_Mean,0.99,0.98,1.0,adc
954,log-sigma-5-0-mm-3D_gldm_DependenceNonUniformity,0.97,0.95,0.99,dce
955,wavelet-LLH_firstorder_Median,0.98,0.97,0.99,adc
956,log-sigma-5-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.98,0.97,0.99,dce
957,wavelet-LLH_firstorder_Minimum,0.81,0.69,0.92,adc
958,log-sigma-5-0-mm-3D_gldm_DependenceVariance,0.99,0.99,1.0,dce
959,wavelet-LLH_firstorder_Range,0.84,0.72,0.93,adc
960,log-sigma-5-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.97,0.99,dce
961,wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0.99,0.98,1.0,adc
962,wavelet-LLH_firstorder_RootMeanSquared,0.98,0.97,0.99,adc
963,log-sigma-5-0-mm-3D_gldm_GrayLevelVariance,1.0,0.99,1.0,dce
964,log-sigma-5-0-mm-3D_gldm_HighGrayLevelEmphasis,0.74,0.59,0.88,dce
965,wavelet-LLH_firstorder_Skewness,0.98,0.95,0.99,adc
966,wavelet-LLH_firstorder_TotalEnergy,0.98,0.95,0.99,adc
967,log-sigma-5-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,dce
968,log-sigma-5-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.72,0.56,0.87,dce
969,wavelet-LLH_firstorder_Uniformity,0.99,0.97,0.99,adc
970,log-sigma-5-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.94,0.89,0.97,dce
971,wavelet-LLH_firstorder_Variance,0.98,0.97,0.99,adc
972,log-sigma-5-0-mm-3D_gldm_LowGrayLevelEmphasis,0.9,0.82,0.96,dce
973,wavelet-LLH_glcm_Autocorrelation,0.82,0.7,0.92,adc
974,log-sigma-5-0-mm-3D_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,dce
975,wavelet-LLH_glcm_ClusterProminence,0.98,0.97,0.99,adc
976,wavelet-LLH_glcm_ClusterShade,0.99,0.98,1.0,adc
977,log-sigma-5-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.93,0.87,0.97,dce
978,wavelet-LLH_glcm_ClusterTendency,0.99,0.98,1.0,adc
979,log-sigma-5-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.86,0.77,0.94,dce
980,wavelet-LLH_glcm_Contrast,0.98,0.95,0.99,adc
981,wavelet-LLH_firstorder_10Percentile,0.99,0.99,1.0,dce
982,wavelet-LLH_glcm_Correlation,0.99,0.99,1.0,adc
983,wavelet-LLH_firstorder_90Percentile,0.99,0.98,1.0,dce
984,wavelet-LLH_glcm_DifferenceAverage,0.98,0.96,0.99,adc
985,wavelet-LLH_firstorder_Energy,0.98,0.97,0.99,dce
986,wavelet-LLH_firstorder_Entropy,1.0,0.99,1.0,dce
987,wavelet-LLH_glcm_DifferenceEntropy,0.97,0.95,0.99,adc
988,wavelet-LLH_glcm_DifferenceVariance,0.97,0.94,0.99,adc
989,wavelet-LLH_firstorder_InterquartileRange,0.99,0.99,1.0,dce
990,wavelet-LLH_firstorder_Kurtosis,0.34,0.2,0.59,dce
991,wavelet-LLH_glcm_Id,0.98,0.97,0.99,adc
992,wavelet-LLH_glcm_Idm,0.99,0.97,0.99,adc
993,wavelet-LLH_firstorder_Maximum,0.8,0.67,0.91,dce
994,wavelet-LLH_glcm_Idmn,0.8,0.68,0.91,adc
995,wavelet-LLH_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,dce
996,wavelet-LLH_glcm_Idn,0.81,0.69,0.92,adc
997,wavelet-LLH_firstorder_Mean,0.98,0.97,0.99,dce
998,wavelet-LLH_firstorder_Median,0.98,0.96,0.99,dce
999,wavelet-LLH_glcm_Imc1,0.99,0.99,1.0,adc
1000,wavelet-LLH_glcm_Imc2,1.0,0.99,1.0,adc
1001,wavelet-LLH_firstorder_Minimum,0.65,0.48,0.82,dce
1002,wavelet-LLH_glcm_InverseVariance,0.98,0.97,0.99,adc
1003,wavelet-LLH_firstorder_Range,0.74,0.59,0.88,dce
1004,wavelet-LLH_glcm_JointAverage,0.84,0.73,0.93,adc
1005,wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,1.0,dce
1006,wavelet-LLH_glcm_JointEnergy,0.99,0.98,1.0,adc
1007,wavelet-LLH_firstorder_RootMeanSquared,0.95,0.91,0.98,dce
1008,wavelet-LLH_glcm_JointEntropy,0.98,0.96,0.99,adc
1009,wavelet-LLH_firstorder_Skewness,0.26,0.13,0.49,dce
1010,wavelet-LLH_glcm_MCC,0.73,0.58,0.87,adc
1011,wavelet-LLH_firstorder_TotalEnergy,0.98,0.97,0.99,dce
1012,wavelet-LLH_glcm_MaximumProbability,0.99,0.98,1.0,adc
1013,wavelet-LLH_firstorder_Uniformity,1.0,1.0,1.0,dce
1014,wavelet-LLH_glcm_SumAverage,0.84,0.73,0.93,adc
1015,wavelet-LLH_firstorder_Variance,0.98,0.96,0.99,dce
1016,wavelet-LLH_glcm_SumEntropy,0.99,0.98,1.0,adc
1017,wavelet-LLH_glcm_SumSquares,0.99,0.97,0.99,adc
1018,wavelet-LLH_glcm_Autocorrelation,0.47,0.3,0.7,dce
1019,wavelet-LLH_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
1020,wavelet-LLH_glcm_ClusterProminence,0.91,0.84,0.96,dce
1021,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.97,0.99,adc
1022,wavelet-LLH_glcm_ClusterShade,0.94,0.9,0.98,dce
1023,wavelet-LLH_glrlm_GrayLevelVariance,0.98,0.97,0.99,adc
1024,wavelet-LLH_glcm_ClusterTendency,0.98,0.96,0.99,dce
1025,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.83,0.71,0.92,adc
1026,wavelet-LLH_glcm_Contrast,0.96,0.93,0.98,dce
1027,wavelet-LLH_glcm_Correlation,0.99,0.98,1.0,dce
1028,wavelet-LLH_glrlm_LongRunEmphasis,0.99,0.98,1.0,adc
1029,wavelet-LLH_glcm_DifferenceAverage,0.99,0.97,0.99,dce
1030,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.82,0.7,0.92,adc
1031,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.78,0.65,0.9,adc
1032,wavelet-LLH_glcm_DifferenceEntropy,0.99,0.99,1.0,dce
1033,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.78,0.65,0.9,adc
1034,wavelet-LLH_glcm_DifferenceVariance,0.96,0.92,0.98,dce
1035,wavelet-LLH_glrlm_RunEntropy,0.98,0.96,0.99,adc
1036,wavelet-LLH_glcm_Id,1.0,0.99,1.0,dce
1037,wavelet-LLH_glrlm_RunLengthNonUniformity,0.99,0.98,1.0,adc
1038,wavelet-LLH_glcm_Idm,1.0,0.99,1.0,dce
1039,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.99,0.97,0.99,adc
1040,wavelet-LLH_glcm_Idmn,0.88,0.79,0.95,dce
1041,wavelet-LLH_glrlm_RunPercentage,0.99,0.98,0.99,adc
1042,wavelet-LLH_glcm_Idn,0.91,0.84,0.96,dce
1043,wavelet-LLH_glrlm_RunVariance,0.99,0.98,1.0,adc
1044,wavelet-LLH_glcm_Imc1,0.99,0.98,1.0,dce
1045,wavelet-LLH_glrlm_ShortRunEmphasis,0.99,0.97,0.99,adc
1046,wavelet-LLH_glcm_Imc2,1.0,0.99,1.0,dce
1047,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.83,0.71,0.92,adc
1048,wavelet-LLH_glcm_InverseVariance,0.99,0.98,1.0,dce
1049,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.78,0.65,0.9,adc
1050,wavelet-LLH_glcm_JointAverage,0.65,0.48,0.82,dce
1051,wavelet-LLH_glcm_JointEnergy,1.0,1.0,1.0,dce
1052,wavelet-LLH_glszm_GrayLevelNonUniformity,0.99,0.98,1.0,adc
1053,wavelet-LLH_glcm_JointEntropy,1.0,0.99,1.0,dce
1054,wavelet-LLH_glcm_MCC,0.81,0.68,0.91,dce
1055,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.97,0.95,0.99,adc
1056,wavelet-LLH_glszm_GrayLevelVariance,0.98,0.96,0.99,adc
1057,wavelet-LLH_glcm_MaximumProbability,1.0,1.0,1.0,dce
1058,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.83,0.72,0.93,adc
1059,wavelet-LLH_glcm_SumAverage,0.65,0.48,0.82,dce
1060,wavelet-LLH_glszm_LargeAreaEmphasis,0.99,0.99,1.0,adc
1061,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.94,0.89,0.97,adc
1062,wavelet-LLH_glcm_SumEntropy,1.0,0.99,1.0,dce
1063,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.96,0.93,0.98,adc
1064,wavelet-LLH_glcm_SumSquares,0.97,0.95,0.99,dce
1065,wavelet-LLH_glrlm_GrayLevelNonUniformity,0.99,0.97,0.99,dce
1066,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.78,0.65,0.9,adc
1067,wavelet-LLH_glszm_SizeZoneNonUniformity,0.98,0.97,0.99,adc
1068,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,dce
1069,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.97,0.94,0.99,adc
1070,wavelet-LLH_glrlm_GrayLevelVariance,0.98,0.96,0.99,dce
1071,wavelet-LLH_glszm_SmallAreaEmphasis,0.97,0.94,0.99,adc
1072,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.48,0.31,0.7,dce
1073,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.84,0.73,0.93,adc
1074,wavelet-LLH_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce
1075,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.78,0.64,0.9,adc
1076,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.37,0.22,0.61,dce
1077,wavelet-LLH_glszm_ZoneEntropy,0.98,0.97,0.99,adc
1078,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.9,0.82,0.96,dce
1079,wavelet-LLH_glszm_ZonePercentage,0.99,0.97,0.99,adc
1080,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.87,0.78,0.95,dce
1081,wavelet-LLH_glszm_ZoneVariance,0.99,0.99,1.0,adc
1082,wavelet-LLH_glrlm_RunEntropy,0.99,0.97,0.99,dce
1083,wavelet-LLH_glrlm_RunLengthNonUniformity,0.99,0.98,1.0,dce
1084,wavelet-LLH_ngtdm_Busyness,0.97,0.94,0.99,adc
1085,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,dce
1086,wavelet-LLH_ngtdm_Coarseness,0.97,0.95,0.99,adc
1087,wavelet-LLH_glrlm_RunPercentage,1.0,0.99,1.0,dce
1088,wavelet-LLH_ngtdm_Complexity,0.93,0.87,0.97,adc
1089,wavelet-LLH_glrlm_RunVariance,1.0,1.0,1.0,dce
1090,wavelet-LLH_ngtdm_Contrast,0.96,0.93,0.98,adc
1091,wavelet-LLH_ngtdm_Strength,0.97,0.95,0.99,adc
1092,wavelet-LLH_glrlm_ShortRunEmphasis,1.0,0.99,1.0,dce
1093,wavelet-LLH_gldm_DependenceEntropy,0.98,0.97,0.99,adc
1094,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.63,0.46,0.81,dce
1095,wavelet-LLH_gldm_DependenceNonUniformity,0.99,0.98,0.99,adc
1096,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.86,0.76,0.94,dce
