,feature,icc_value,c_down,c_up,sequence
2500,square_glrlm_GrayLevelVariance,0.98,0.97,0.99,adc
2501,square_firstorder_Minimum,1.0,1.0,1.0,dce
2502,square_glrlm_HighGrayLevelRunEmphasis,0.97,0.94,0.99,adc
2503,square_firstorder_Range,1.0,1.0,1.0,dce
2504,square_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
2505,square_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce
2506,square_glrlm_LongRunHighGrayLevelEmphasis,0.96,0.93,0.99,adc
2507,square_glrlm_LongRunLowGrayLevelEmphasis,1.0,1.0,1.0,adc
2508,square_firstorder_RootMeanSquared,1.0,1.0,1.0,dce
2509,square_glrlm_LowGrayLevelRunEmphasis,1.0,1.0,1.0,adc
2510,square_firstorder_Skewness,1.0,1.0,1.0,dce
2511,square_glrlm_RunEntropy,1.0,0.99,1.0,adc
2512,square_firstorder_TotalEnergy,1.0,1.0,1.0,dce
2513,square_glrlm_RunLengthNonUniformity,0.99,0.99,1.0,adc
2514,square_firstorder_Uniformity,1.0,1.0,1.0,dce
2515,square_firstorder_Variance,1.0,1.0,1.0,dce
2516,square_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,adc
2517,square_glcm_Autocorrelation,1.0,1.0,1.0,dce
2518,square_glrlm_RunPercentage,1.0,1.0,1.0,adc
2519,square_glcm_ClusterProminence,1.0,1.0,1.0,dce
2520,square_glrlm_RunVariance,1.0,1.0,1.0,adc
2521,square_glrlm_ShortRunEmphasis,1.0,1.0,1.0,adc
2522,square_glcm_ClusterShade,1.0,1.0,1.0,dce
2523,square_glrlm_ShortRunHighGrayLevelEmphasis,0.97,0.94,0.99,adc
2524,square_glcm_ClusterTendency,1.0,1.0,1.0,dce
2525,square_glrlm_ShortRunLowGrayLevelEmphasis,1.0,1.0,1.0,adc
2526,square_glcm_Contrast,1.0,1.0,1.0,dce
2527,square_glszm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2528,square_glcm_Correlation,1.0,1.0,1.0,dce
2529,square_glszm_GrayLevelNonUniformityNormalized,0.99,0.98,1.0,adc
2530,square_glszm_GrayLevelVariance,0.93,0.86,0.97,adc
2531,square_glcm_DifferenceAverage,1.0,1.0,1.0,dce
2532,square_glcm_DifferenceEntropy,1.0,1.0,1.0,dce
2533,square_glszm_HighGrayLevelZoneEmphasis,0.94,0.89,0.98,adc
2534,square_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
2535,square_glcm_DifferenceVariance,1.0,1.0,1.0,dce
2536,square_glszm_LargeAreaHighGrayLevelEmphasis,0.99,0.99,1.0,adc
2537,square_glcm_Id,1.0,1.0,1.0,dce
2538,square_glszm_LargeAreaLowGrayLevelEmphasis,1.0,1.0,1.0,adc
2539,square_glcm_Idm,1.0,1.0,1.0,dce
2540,square_glszm_LowGrayLevelZoneEmphasis,1.0,0.99,1.0,adc
2541,square_glcm_Idmn,0.99,0.99,1.0,dce
2542,square_glcm_Idn,1.0,1.0,1.0,dce
2543,square_glszm_SizeZoneNonUniformity,0.99,0.99,1.0,adc
2544,square_glszm_SizeZoneNonUniformityNormalized,0.99,0.99,1.0,adc
2545,square_glcm_Imc1,1.0,0.99,1.0,dce
2546,square_glcm_Imc2,1.0,1.0,1.0,dce
2547,square_glszm_SmallAreaEmphasis,0.99,0.99,1.0,adc
2548,square_glcm_InverseVariance,1.0,1.0,1.0,dce
2549,square_glszm_SmallAreaHighGrayLevelEmphasis,0.94,0.88,0.97,adc
2550,square_glcm_JointAverage,1.0,1.0,1.0,dce
2551,square_glszm_SmallAreaLowGrayLevelEmphasis,1.0,0.99,1.0,adc
2552,square_glcm_JointEnergy,1.0,1.0,1.0,dce
2553,square_glszm_ZoneEntropy,0.99,0.99,1.0,adc
2554,square_glcm_JointEntropy,1.0,1.0,1.0,dce
2555,square_glszm_ZonePercentage,1.0,1.0,1.0,adc
2556,square_glcm_MCC,1.0,1.0,1.0,dce
2557,square_glszm_ZoneVariance,1.0,1.0,1.0,adc
2558,square_glcm_MaximumProbability,1.0,1.0,1.0,dce
2559,square_ngtdm_Busyness,0.99,0.99,1.0,adc
2560,square_glcm_SumAverage,1.0,1.0,1.0,dce
2561,square_ngtdm_Coarseness,0.99,0.98,0.99,adc
2562,square_glcm_SumEntropy,1.0,1.0,1.0,dce
2563,square_ngtdm_Complexity,0.91,0.84,0.96,adc
2564,square_glcm_SumSquares,1.0,1.0,1.0,dce
2565,square_ngtdm_Contrast,0.99,0.98,1.0,adc
2566,square_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,dce
2567,square_ngtdm_Strength,0.86,0.76,0.94,adc
2568,square_gldm_DependenceEntropy,1.0,1.0,1.0,adc
2569,square_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
2570,square_gldm_DependenceNonUniformity,0.99,0.99,1.0,adc
2571,square_glrlm_GrayLevelVariance,1.0,1.0,1.0,dce
2572,square_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,adc
2573,square_glrlm_HighGrayLevelRunEmphasis,1.0,1.0,1.0,dce
2574,square_gldm_DependenceVariance,1.0,1.0,1.0,adc
2575,square_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce
2576,square_glrlm_LongRunHighGrayLevelEmphasis,1.0,1.0,1.0,dce
2577,square_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2578,square_glrlm_LongRunLowGrayLevelEmphasis,1.0,1.0,1.0,dce
2579,square_gldm_GrayLevelVariance,0.98,0.97,0.99,adc
2580,square_glrlm_LowGrayLevelRunEmphasis,1.0,1.0,1.0,dce
2581,square_gldm_HighGrayLevelEmphasis,0.97,0.94,0.99,adc
2582,square_glrlm_RunEntropy,1.0,0.99,1.0,dce
2583,square_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,adc
2584,square_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce
2585,square_gldm_LargeDependenceHighGrayLevelEmphasis,0.95,0.91,0.98,adc
2586,square_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce
2587,square_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,adc
2588,square_glrlm_RunPercentage,1.0,1.0,1.0,dce
2589,square_glrlm_RunVariance,1.0,1.0,1.0,dce
2590,square_gldm_LowGrayLevelEmphasis,1.0,1.0,1.0,adc
2591,square_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,adc
2592,square_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
2593,square_gldm_SmallDependenceHighGrayLevelEmphasis,0.97,0.95,0.99,adc
2594,square_glrlm_ShortRunHighGrayLevelEmphasis,1.0,1.0,1.0,dce
2595,square_gldm_SmallDependenceLowGrayLevelEmphasis,1.0,0.99,1.0,adc
2596,square_glrlm_ShortRunLowGrayLevelEmphasis,1.0,0.99,1.0,dce
2597,square_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce
2598,squareroot_firstorder_10Percentile,1.0,1.0,1.0,adc
2599,square_glszm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
2600,squareroot_firstorder_90Percentile,1.0,1.0,1.0,adc
2601,square_glszm_GrayLevelVariance,1.0,1.0,1.0,dce
2602,squareroot_firstorder_Energy,1.0,0.99,1.0,adc
2603,square_glszm_HighGrayLevelZoneEmphasis,1.0,1.0,1.0,dce
2604,squareroot_firstorder_Entropy,1.0,0.99,1.0,adc
2605,square_glszm_LargeAreaEmphasis,1.0,0.99,1.0,dce
2606,squareroot_firstorder_InterquartileRange,1.0,0.99,1.0,adc
2607,squareroot_firstorder_Kurtosis,1.0,0.99,1.0,adc
2608,square_glszm_LargeAreaHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2609,square_glszm_LargeAreaLowGrayLevelEmphasis,1.0,0.99,1.0,dce
2610,squareroot_firstorder_Maximum,0.99,0.98,1.0,adc
2611,square_glszm_LowGrayLevelZoneEmphasis,1.0,1.0,1.0,dce
2612,squareroot_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,adc
2613,square_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,dce
2614,squareroot_firstorder_Mean,1.0,1.0,1.0,adc
2615,square_glszm_SizeZoneNonUniformityNormalized,1.0,1.0,1.0,dce
2616,squareroot_firstorder_Median,1.0,1.0,1.0,adc
2617,square_glszm_SmallAreaEmphasis,1.0,1.0,1.0,dce
2618,squareroot_firstorder_Minimum,0.91,0.83,0.96,adc
2619,square_glszm_SmallAreaHighGrayLevelEmphasis,1.0,1.0,1.0,dce
2620,squareroot_firstorder_Range,0.9,0.83,0.96,adc
2621,square_glszm_SmallAreaLowGrayLevelEmphasis,0.99,0.99,1.0,dce
2622,squareroot_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,adc
2623,square_glszm_ZoneEntropy,1.0,1.0,1.0,dce
2624,squareroot_firstorder_RootMeanSquared,1.0,1.0,1.0,adc
2625,squareroot_firstorder_Skewness,0.99,0.98,1.0,adc
2626,square_glszm_ZonePercentage,1.0,1.0,1.0,dce
2627,square_glszm_ZoneVariance,1.0,0.99,1.0,dce
2628,squareroot_firstorder_TotalEnergy,1.0,0.99,1.0,adc
2629,square_ngtdm_Busyness,1.0,0.99,1.0,dce
2630,squareroot_firstorder_Uniformity,1.0,0.99,1.0,adc
2631,squareroot_firstorder_Variance,1.0,0.99,1.0,adc
2632,square_ngtdm_Coarseness,1.0,1.0,1.0,dce
2633,square_ngtdm_Complexity,1.0,1.0,1.0,dce
2634,squareroot_glcm_Autocorrelation,0.92,0.85,0.97,adc
2635,square_ngtdm_Contrast,0.99,0.99,1.0,dce
2636,squareroot_glcm_ClusterProminence,0.99,0.99,1.0,adc
2637,squareroot_glcm_ClusterShade,0.99,0.98,1.0,adc
2638,square_ngtdm_Strength,1.0,1.0,1.0,dce
2639,squareroot_glcm_ClusterTendency,1.0,0.99,1.0,adc
2640,square_gldm_DependenceEntropy,1.0,1.0,1.0,dce
2641,squareroot_glcm_Contrast,0.99,0.99,1.0,adc
2642,square_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce
2643,squareroot_glcm_Correlation,1.0,0.99,1.0,adc
2644,square_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce
2645,squareroot_glcm_DifferenceAverage,1.0,0.99,1.0,adc
2646,square_gldm_DependenceVariance,1.0,0.99,1.0,dce
2647,squareroot_glcm_DifferenceEntropy,1.0,0.99,1.0,adc
2648,squareroot_glcm_DifferenceVariance,0.99,0.98,1.0,adc
2649,square_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce
2650,squareroot_glcm_Id,1.0,0.99,1.0,adc
2651,square_gldm_GrayLevelVariance,1.0,1.0,1.0,dce
2652,squareroot_glcm_Idm,1.0,0.99,1.0,adc
2653,square_gldm_HighGrayLevelEmphasis,1.0,1.0,1.0,dce
2654,squareroot_glcm_Idmn,0.91,0.84,0.96,adc
2655,square_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce
2656,squareroot_glcm_Idn,0.9,0.82,0.96,adc
2657,square_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2658,square_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,dce
2659,squareroot_glcm_Imc1,1.0,0.99,1.0,adc
2660,square_gldm_LowGrayLevelEmphasis,1.0,1.0,1.0,dce
2661,squareroot_glcm_Imc2,1.0,0.99,1.0,adc
2662,square_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce
2663,squareroot_glcm_InverseVariance,1.0,0.99,1.0,adc
2664,square_gldm_SmallDependenceHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2665,squareroot_glcm_JointAverage,0.89,0.81,0.95,adc
2666,squareroot_glcm_JointEnergy,1.0,1.0,1.0,adc
2667,square_gldm_SmallDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,dce
2668,squareroot_firstorder_10Percentile,1.0,1.0,1.0,dce
2669,squareroot_glcm_JointEntropy,1.0,0.99,1.0,adc
2670,squareroot_firstorder_90Percentile,1.0,1.0,1.0,dce
2671,squareroot_glcm_MCC,1.0,0.99,1.0,adc
2672,squareroot_glcm_MaximumProbability,1.0,0.99,1.0,adc
2673,squareroot_firstorder_Energy,0.99,0.99,1.0,dce
2674,squareroot_glcm_SumAverage,0.89,0.81,0.95,adc
2675,squareroot_firstorder_Entropy,1.0,1.0,1.0,dce
2676,squareroot_firstorder_InterquartileRange,0.99,0.98,1.0,dce
2677,squareroot_glcm_SumEntropy,1.0,0.99,1.0,adc
2678,squareroot_glcm_SumSquares,1.0,0.99,1.0,adc
2679,squareroot_firstorder_Kurtosis,1.0,0.99,1.0,dce
2680,squareroot_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2681,squareroot_firstorder_Maximum,1.0,1.0,1.0,dce
2682,squareroot_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,dce
2683,squareroot_glrlm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,adc
2684,squareroot_firstorder_Mean,1.0,1.0,1.0,dce
2685,squareroot_glrlm_GrayLevelVariance,1.0,0.99,1.0,adc
2686,squareroot_firstorder_Median,1.0,1.0,1.0,dce
2687,squareroot_glrlm_HighGrayLevelRunEmphasis,0.92,0.85,0.97,adc
2688,squareroot_firstorder_Minimum,0.99,0.98,1.0,dce
2689,squareroot_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
2690,squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.92,0.85,0.96,adc
2691,squareroot_firstorder_Range,1.0,1.0,1.0,dce
2692,squareroot_firstorder_RobustMeanAbsoluteDeviation,0.99,0.98,1.0,dce
2693,squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.83,0.72,0.93,adc
2694,squareroot_firstorder_RootMeanSquared,1.0,1.0,1.0,dce
2695,squareroot_glrlm_LowGrayLevelRunEmphasis,0.85,0.74,0.93,adc
2696,squareroot_glrlm_RunEntropy,1.0,0.99,1.0,adc
2697,squareroot_firstorder_Skewness,1.0,0.99,1.0,dce
2698,squareroot_firstorder_TotalEnergy,0.99,0.99,1.0,dce
2699,squareroot_glrlm_RunLengthNonUniformity,0.99,0.99,1.0,adc
2700,squareroot_firstorder_Uniformity,1.0,0.99,1.0,dce
2701,squareroot_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,adc
2702,squareroot_firstorder_Variance,0.99,0.99,1.0,dce
2703,squareroot_glrlm_RunPercentage,1.0,1.0,1.0,adc
2704,squareroot_glrlm_RunVariance,1.0,1.0,1.0,adc
2705,squareroot_glcm_Autocorrelation,1.0,0.99,1.0,dce
2706,squareroot_glrlm_ShortRunEmphasis,1.0,1.0,1.0,adc
2707,squareroot_glcm_ClusterProminence,0.99,0.99,1.0,dce
2708,squareroot_glrlm_ShortRunHighGrayLevelEmphasis,0.92,0.85,0.97,adc
2709,squareroot_glcm_ClusterShade,0.99,0.98,1.0,dce
2710,squareroot_glrlm_ShortRunLowGrayLevelEmphasis,0.85,0.74,0.93,adc
2711,squareroot_glcm_ClusterTendency,0.99,0.99,1.0,dce
2712,squareroot_glcm_Contrast,1.0,1.0,1.0,dce
2713,squareroot_glszm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2714,squareroot_glszm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,adc
2715,squareroot_glcm_Correlation,1.0,0.99,1.0,dce
2716,squareroot_glcm_DifferenceAverage,1.0,1.0,1.0,dce
2717,squareroot_glszm_GrayLevelVariance,0.99,0.99,1.0,adc
2718,squareroot_glszm_HighGrayLevelZoneEmphasis,0.91,0.85,0.96,adc
2719,squareroot_glcm_DifferenceEntropy,1.0,0.99,1.0,dce
2720,squareroot_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
2721,squareroot_glcm_DifferenceVariance,1.0,1.0,1.0,dce
2722,squareroot_glcm_Id,1.0,1.0,1.0,dce
2723,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.96,0.92,0.98,adc
2724,squareroot_glcm_Idm,1.0,1.0,1.0,dce
2725,squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.95,0.9,0.98,adc
2726,squareroot_glcm_Idmn,1.0,1.0,1.0,dce
2727,squareroot_glszm_LowGrayLevelZoneEmphasis,0.87,0.78,0.95,adc
2728,squareroot_glszm_SizeZoneNonUniformity,0.99,0.98,1.0,adc
2729,squareroot_glcm_Idn,1.0,1.0,1.0,dce
2730,squareroot_glcm_Imc1,1.0,0.99,1.0,dce
2731,squareroot_glszm_SizeZoneNonUniformityNormalized,0.99,0.99,1.0,adc
2732,squareroot_glcm_Imc2,1.0,0.99,1.0,dce
2733,squareroot_glszm_SmallAreaEmphasis,0.99,0.98,1.0,adc
2734,squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.91,0.84,0.96,adc
2735,squareroot_glcm_InverseVariance,1.0,0.99,1.0,dce
2736,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,0.91,0.84,0.96,adc
2737,squareroot_glcm_JointAverage,1.0,1.0,1.0,dce
2738,squareroot_glszm_ZoneEntropy,0.99,0.99,1.0,adc
2739,squareroot_glcm_JointEnergy,0.99,0.99,1.0,dce
2740,squareroot_glszm_ZonePercentage,1.0,1.0,1.0,adc
2741,squareroot_glcm_JointEntropy,1.0,1.0,1.0,dce
2742,squareroot_glszm_ZoneVariance,1.0,1.0,1.0,adc
2743,squareroot_ngtdm_Busyness,0.88,0.79,0.95,adc
2744,squareroot_glcm_MCC,1.0,0.99,1.0,dce
2745,squareroot_glcm_MaximumProbability,1.0,1.0,1.0,dce
2746,squareroot_ngtdm_Coarseness,0.99,0.98,1.0,adc
2747,squareroot_ngtdm_Complexity,0.99,0.98,1.0,adc
2748,squareroot_glcm_SumAverage,1.0,1.0,1.0,dce
2749,squareroot_glcm_SumEntropy,1.0,0.99,1.0,dce
2750,squareroot_ngtdm_Contrast,0.99,0.98,1.0,adc
2751,squareroot_ngtdm_Strength,0.98,0.97,0.99,adc
2752,squareroot_glcm_SumSquares,0.99,0.99,1.0,dce
2753,squareroot_gldm_DependenceEntropy,1.0,0.99,1.0,adc
2754,squareroot_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce
2755,squareroot_glrlm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,dce
2756,squareroot_gldm_DependenceNonUniformity,0.99,0.99,1.0,adc
2757,squareroot_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,adc
2758,squareroot_glrlm_GrayLevelVariance,0.99,0.99,1.0,dce
2759,squareroot_gldm_DependenceVariance,1.0,1.0,1.0,adc
2760,squareroot_glrlm_HighGrayLevelRunEmphasis,1.0,0.99,1.0,dce
2761,squareroot_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2762,squareroot_glrlm_LongRunEmphasis,1.0,0.99,1.0,dce
2763,squareroot_glrlm_LongRunHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2764,squareroot_gldm_GrayLevelVariance,1.0,0.99,1.0,adc
2765,squareroot_gldm_HighGrayLevelEmphasis,0.92,0.85,0.97,adc
2766,squareroot_glrlm_LongRunLowGrayLevelEmphasis,1.0,1.0,1.0,dce
2767,squareroot_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,adc
2768,squareroot_glrlm_LowGrayLevelRunEmphasis,1.0,1.0,1.0,dce
2769,squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.91,0.83,0.96,adc
2770,squareroot_glrlm_RunEntropy,1.0,1.0,1.0,dce
2771,squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.81,0.68,0.91,adc
2772,squareroot_glrlm_RunLengthNonUniformity,1.0,0.99,1.0,dce
2773,squareroot_gldm_LowGrayLevelEmphasis,0.84,0.74,0.93,adc
2774,squareroot_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce
2775,squareroot_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,adc
2776,squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,0.91,0.84,0.96,adc
2777,squareroot_glrlm_RunPercentage,1.0,1.0,1.0,dce
2778,squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.92,0.86,0.97,adc
2779,squareroot_glrlm_RunVariance,0.99,0.99,1.0,dce
2780,logarithm_firstorder_10Percentile,1.0,1.0,1.0,adc
2781,squareroot_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
2782,logarithm_firstorder_90Percentile,1.0,1.0,1.0,adc
2783,squareroot_glrlm_ShortRunHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2784,logarithm_firstorder_Energy,1.0,0.99,1.0,adc
2785,squareroot_glrlm_ShortRunLowGrayLevelEmphasis,1.0,1.0,1.0,dce
2786,logarithm_firstorder_Entropy,1.0,1.0,1.0,adc
2787,squareroot_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce
2788,logarithm_firstorder_InterquartileRange,1.0,1.0,1.0,adc
2789,squareroot_glszm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
2790,logarithm_firstorder_Kurtosis,0.83,0.71,0.92,adc
2791,squareroot_glszm_GrayLevelVariance,1.0,0.99,1.0,dce
2792,logarithm_firstorder_Maximum,1.0,1.0,1.0,adc
2793,squareroot_glszm_HighGrayLevelZoneEmphasis,1.0,0.99,1.0,dce
2794,logarithm_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,adc
2795,squareroot_glszm_LargeAreaEmphasis,0.99,0.97,0.99,dce
2796,logarithm_firstorder_Mean,1.0,1.0,1.0,adc
2797,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.98,0.97,0.99,dce
2798,logarithm_firstorder_Median,1.0,1.0,1.0,adc
2799,squareroot_glszm_LargeAreaLowGrayLevelEmphasis,1.0,0.99,1.0,dce
2800,logarithm_firstorder_Minimum,0.92,0.86,0.97,adc
2801,squareroot_glszm_LowGrayLevelZoneEmphasis,1.0,1.0,1.0,dce
2802,logarithm_firstorder_Range,0.91,0.84,0.96,adc
2803,logarithm_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,adc
2804,squareroot_glszm_SizeZoneNonUniformity,1.0,0.99,1.0,dce
2805,squareroot_glszm_SizeZoneNonUniformityNormalized,1.0,0.99,1.0,dce
2806,logarithm_firstorder_RootMeanSquared,1.0,1.0,1.0,adc
2807,squareroot_glszm_SmallAreaEmphasis,1.0,0.99,1.0,dce
2808,logarithm_firstorder_Skewness,0.93,0.87,0.97,adc
2809,squareroot_glszm_SmallAreaHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2810,logarithm_firstorder_TotalEnergy,1.0,0.99,1.0,adc
2811,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,1.0,1.0,1.0,dce
2812,logarithm_firstorder_Uniformity,1.0,1.0,1.0,adc
2813,squareroot_glszm_ZoneEntropy,1.0,1.0,1.0,dce
2814,logarithm_firstorder_Variance,1.0,1.0,1.0,adc
2815,logarithm_glcm_Autocorrelation,0.91,0.83,0.96,adc
2816,squareroot_glszm_ZonePercentage,1.0,0.99,1.0,dce
2817,logarithm_glcm_ClusterProminence,1.0,0.99,1.0,adc
2818,squareroot_glszm_ZoneVariance,0.99,0.97,0.99,dce
2819,squareroot_ngtdm_Busyness,1.0,1.0,1.0,dce
2820,logarithm_glcm_ClusterShade,1.0,0.99,1.0,adc
2821,squareroot_ngtdm_Coarseness,0.99,0.98,1.0,dce
2822,logarithm_glcm_ClusterTendency,1.0,1.0,1.0,adc
2823,squareroot_ngtdm_Complexity,1.0,1.0,1.0,dce
2824,logarithm_glcm_Contrast,1.0,1.0,1.0,adc
2825,logarithm_glcm_Correlation,1.0,0.99,1.0,adc
2826,squareroot_ngtdm_Contrast,1.0,1.0,1.0,dce
2827,squareroot_ngtdm_Strength,0.99,0.99,1.0,dce
2828,logarithm_glcm_DifferenceAverage,1.0,1.0,1.0,adc
2829,logarithm_glcm_DifferenceEntropy,1.0,1.0,1.0,adc
2830,squareroot_gldm_DependenceEntropy,1.0,1.0,1.0,dce
2831,squareroot_gldm_DependenceNonUniformity,1.0,0.99,1.0,dce
2832,logarithm_glcm_DifferenceVariance,1.0,0.99,1.0,adc
2833,logarithm_glcm_Id,1.0,1.0,1.0,adc
2834,squareroot_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce
2835,squareroot_gldm_DependenceVariance,1.0,1.0,1.0,dce
2836,logarithm_glcm_Idm,1.0,1.0,1.0,adc
2837,squareroot_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,dce
2838,logarithm_glcm_Idmn,0.87,0.78,0.94,adc
2839,squareroot_gldm_GrayLevelVariance,0.99,0.99,1.0,dce
2840,logarithm_glcm_Idn,0.88,0.79,0.95,adc
2841,squareroot_gldm_HighGrayLevelEmphasis,1.0,0.99,1.0,dce
2842,logarithm_glcm_Imc1,1.0,0.99,1.0,adc
2843,squareroot_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce
2844,logarithm_glcm_Imc2,1.0,0.99,1.0,adc
2845,squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,dce
2846,logarithm_glcm_InverseVariance,1.0,1.0,1.0,adc
2847,squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,dce
2848,logarithm_glcm_JointAverage,0.91,0.84,0.96,adc
2849,squareroot_gldm_LowGrayLevelEmphasis,1.0,1.0,1.0,dce
2850,logarithm_glcm_JointEnergy,1.0,1.0,1.0,adc
2851,squareroot_gldm_SmallDependenceEmphasis,1.0,0.99,1.0,dce
2852,logarithm_glcm_JointEntropy,1.0,1.0,1.0,adc
2853,squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2854,logarithm_glcm_MCC,1.0,0.99,1.0,adc
2855,logarithm_glcm_MaximumProbability,1.0,1.0,1.0,adc
2856,squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,dce
2857,logarithm_glcm_SumAverage,0.91,0.84,0.96,adc
2858,logarithm_firstorder_10Percentile,1.0,1.0,1.0,dce
2859,logarithm_firstorder_90Percentile,1.0,1.0,1.0,dce
2860,logarithm_glcm_SumEntropy,1.0,1.0,1.0,adc
2861,logarithm_glcm_SumSquares,1.0,1.0,1.0,adc
2862,logarithm_firstorder_Energy,1.0,0.99,1.0,dce
2863,logarithm_firstorder_Entropy,1.0,0.99,1.0,dce
2864,logarithm_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2865,logarithm_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,adc
2866,logarithm_firstorder_InterquartileRange,1.0,1.0,1.0,dce
2867,logarithm_glrlm_GrayLevelVariance,1.0,0.99,1.0,adc
2868,logarithm_firstorder_Kurtosis,0.99,0.98,1.0,dce
2869,logarithm_glrlm_HighGrayLevelRunEmphasis,0.91,0.83,0.96,adc
2870,logarithm_firstorder_Maximum,1.0,1.0,1.0,dce
2871,logarithm_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce
2872,logarithm_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
2873,logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.9,0.83,0.96,adc
2874,logarithm_firstorder_Mean,1.0,1.0,1.0,dce
2875,logarithm_firstorder_Median,1.0,1.0,1.0,dce
2876,logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.83,0.71,0.92,adc
2877,logarithm_firstorder_Minimum,1.0,0.99,1.0,dce
2878,logarithm_glrlm_LowGrayLevelRunEmphasis,0.83,0.71,0.92,adc
2879,logarithm_firstorder_Range,1.0,1.0,1.0,dce
2880,logarithm_glrlm_RunEntropy,1.0,1.0,1.0,adc
