,feature,icc_value,c_down,c_up,sequence
2778,squareroot_ngtdm_Complexity,0.89,0.86,0.92,t2w
2779,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,0.63,0.56,0.7,adc
2780,squareroot_glszm_ZoneEntropy,0.9,0.87,0.92,adc
2781,squareroot_ngtdm_Contrast,0.96,0.95,0.97,t2w
2782,squareroot_ngtdm_Strength,0.8,0.75,0.84,t2w
2783,squareroot_glszm_ZonePercentage,0.97,0.96,0.98,adc
2784,squareroot_gldm_DependenceEntropy,0.98,0.98,0.99,t2w
2785,squareroot_glszm_ZoneVariance,0.99,0.99,0.99,adc
2786,squareroot_gldm_DependenceNonUniformity,0.98,0.98,0.99,t2w
2787,squareroot_ngtdm_Busyness,0.8,0.75,0.85,adc
2788,squareroot_gldm_DependenceNonUniformityNormalized,0.98,0.98,0.99,t2w
2789,squareroot_ngtdm_Coarseness,0.96,0.95,0.97,adc
2790,squareroot_gldm_DependenceVariance,0.98,0.97,0.98,t2w
2791,squareroot_ngtdm_Complexity,0.85,0.82,0.89,adc
2792,squareroot_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,t2w
2793,squareroot_ngtdm_Contrast,0.93,0.91,0.94,adc
2794,squareroot_gldm_GrayLevelVariance,0.98,0.98,0.99,t2w
2795,squareroot_ngtdm_Strength,0.9,0.88,0.93,adc
2796,squareroot_gldm_HighGrayLevelEmphasis,0.99,0.99,0.99,t2w
2797,squareroot_gldm_DependenceEntropy,0.93,0.91,0.95,adc
2798,squareroot_gldm_LargeDependenceEmphasis,0.97,0.96,0.98,t2w
2799,squareroot_gldm_DependenceNonUniformity,0.97,0.96,0.98,adc
2800,squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2801,squareroot_gldm_DependenceNonUniformityNormalized,0.99,0.98,0.99,adc
2802,squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.94,0.97,t2w
2803,squareroot_gldm_DependenceVariance,0.99,0.98,0.99,adc
2804,squareroot_gldm_LowGrayLevelEmphasis,0.95,0.93,0.96,t2w
2805,squareroot_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
2806,squareroot_gldm_SmallDependenceEmphasis,0.98,0.97,0.98,t2w
2807,squareroot_gldm_GrayLevelVariance,0.88,0.85,0.91,adc
2808,squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.99,0.99,t2w
2809,squareroot_gldm_HighGrayLevelEmphasis,0.81,0.76,0.85,adc
2810,squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.84,0.8,0.88,t2w
2811,squareroot_gldm_LargeDependenceEmphasis,0.99,0.98,0.99,adc
2812,logarithm_firstorder_10Percentile,0.95,0.93,0.96,t2w
2813,squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.77,0.71,0.82,adc
2814,logarithm_firstorder_90Percentile,0.99,0.98,0.99,t2w
2815,squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.59,0.52,0.66,adc
2816,logarithm_firstorder_Energy,0.99,0.99,0.99,t2w
2817,squareroot_gldm_LowGrayLevelEmphasis,0.72,0.66,0.78,adc
2818,logarithm_firstorder_Entropy,0.97,0.97,0.98,t2w
2819,squareroot_gldm_SmallDependenceEmphasis,0.96,0.95,0.97,adc
2820,logarithm_firstorder_InterquartileRange,0.97,0.97,0.98,t2w
2821,squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,0.86,0.83,0.9,adc
2822,logarithm_firstorder_Kurtosis,0.96,0.95,0.97,t2w
2823,squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.72,0.66,0.78,adc
2824,logarithm_firstorder_Maximum,0.98,0.98,0.99,t2w
2825,logarithm_firstorder_10Percentile,1.0,1.0,1.0,adc
2826,logarithm_firstorder_MeanAbsoluteDeviation,0.98,0.97,0.98,t2w
2827,logarithm_firstorder_90Percentile,1.0,1.0,1.0,adc
2828,logarithm_firstorder_Mean,0.99,0.99,1.0,t2w
2829,logarithm_firstorder_Energy,0.98,0.98,0.99,adc
2830,logarithm_firstorder_Median,0.99,0.98,0.99,t2w
2831,logarithm_firstorder_Entropy,0.92,0.9,0.94,adc
2832,logarithm_firstorder_Minimum,0.98,0.98,0.99,t2w
2833,logarithm_firstorder_InterquartileRange,0.96,0.95,0.97,adc
2834,logarithm_firstorder_Range,0.98,0.98,0.99,t2w
2835,logarithm_firstorder_Kurtosis,0.73,0.67,0.79,adc
2836,logarithm_firstorder_Maximum,1.0,1.0,1.0,adc
2837,logarithm_firstorder_RobustMeanAbsoluteDeviation,0.98,0.97,0.98,t2w
2838,logarithm_firstorder_RootMeanSquared,0.99,0.98,0.99,t2w
2839,logarithm_firstorder_MeanAbsoluteDeviation,0.89,0.87,0.92,adc
2840,logarithm_firstorder_Skewness,0.99,0.99,1.0,t2w
2841,logarithm_firstorder_Mean,1.0,1.0,1.0,adc
2842,logarithm_firstorder_TotalEnergy,0.99,0.99,0.99,t2w
2843,logarithm_firstorder_Median,1.0,1.0,1.0,adc
2844,logarithm_firstorder_Uniformity,0.97,0.96,0.98,t2w
2845,logarithm_firstorder_Minimum,0.77,0.72,0.82,adc
2846,logarithm_firstorder_Variance,0.99,0.98,0.99,t2w
2847,logarithm_firstorder_Range,0.78,0.73,0.83,adc
2848,logarithm_glcm_Autocorrelation,0.99,0.99,1.0,t2w
2849,logarithm_firstorder_RobustMeanAbsoluteDeviation,0.96,0.94,0.97,adc
2850,logarithm_firstorder_RootMeanSquared,1.0,1.0,1.0,adc
2851,logarithm_glcm_ClusterProminence,0.99,0.99,1.0,t2w
2852,logarithm_firstorder_Skewness,0.77,0.71,0.82,adc
2853,logarithm_glcm_ClusterShade,0.99,0.99,0.99,t2w
2854,logarithm_glcm_ClusterTendency,0.99,0.98,0.99,t2w
2855,logarithm_firstorder_TotalEnergy,0.98,0.98,0.99,adc
2856,logarithm_glcm_Contrast,0.99,0.98,0.99,t2w
2857,logarithm_firstorder_Uniformity,0.95,0.94,0.96,adc
2858,logarithm_glcm_Correlation,0.98,0.98,0.99,t2w
2859,logarithm_firstorder_Variance,0.88,0.85,0.91,adc
2860,logarithm_glcm_DifferenceAverage,0.98,0.97,0.98,t2w
2861,logarithm_glcm_Autocorrelation,0.87,0.84,0.9,adc
2862,logarithm_glcm_DifferenceEntropy,0.97,0.96,0.98,t2w
2863,logarithm_glcm_ClusterProminence,0.96,0.94,0.97,adc
2864,logarithm_glcm_DifferenceVariance,0.99,0.98,0.99,t2w
2865,logarithm_glcm_ClusterShade,0.94,0.93,0.96,adc
2866,logarithm_glcm_Id,0.97,0.96,0.98,t2w
2867,logarithm_glcm_ClusterTendency,0.9,0.87,0.93,adc
2868,logarithm_glcm_Contrast,0.91,0.89,0.93,adc
2869,logarithm_glcm_Idm,0.97,0.96,0.98,t2w
2870,logarithm_glcm_Idmn,0.98,0.97,0.98,t2w
2871,logarithm_glcm_Correlation,0.9,0.88,0.93,adc
2872,logarithm_glcm_Idn,0.99,0.98,0.99,t2w
2873,logarithm_glcm_DifferenceAverage,0.92,0.89,0.94,adc
2874,logarithm_glcm_DifferenceEntropy,0.92,0.89,0.94,adc
2875,logarithm_glcm_Imc1,0.98,0.97,0.99,t2w
2876,logarithm_glcm_Imc2,0.98,0.98,0.99,t2w
2877,logarithm_glcm_DifferenceVariance,0.91,0.89,0.93,adc
2878,logarithm_glcm_InverseVariance,0.98,0.97,0.98,t2w
2879,logarithm_glcm_Id,0.97,0.96,0.98,adc
2880,logarithm_glcm_JointAverage,0.99,0.99,0.99,t2w
2881,logarithm_glcm_Idm,0.97,0.96,0.98,adc
2882,logarithm_glcm_JointEnergy,0.97,0.96,0.98,t2w
2883,logarithm_glcm_Idmn,0.68,0.61,0.74,adc
2884,logarithm_glcm_JointEntropy,0.97,0.96,0.98,t2w
2885,logarithm_glcm_Idn,0.7,0.64,0.76,adc
2886,logarithm_glcm_MCC,0.96,0.95,0.97,t2w
2887,logarithm_glcm_Imc1,0.98,0.97,0.98,adc
2888,logarithm_glcm_MaximumProbability,0.96,0.95,0.97,t2w
2889,logarithm_glcm_Imc2,0.96,0.95,0.97,adc
2890,logarithm_glcm_InverseVariance,0.95,0.94,0.96,adc
2891,logarithm_glcm_SumAverage,0.99,0.99,0.99,t2w
2892,logarithm_glcm_SumEntropy,0.97,0.96,0.98,t2w
2893,logarithm_glcm_JointAverage,0.78,0.72,0.83,adc
2894,logarithm_glcm_SumSquares,0.99,0.98,0.99,t2w
2895,logarithm_glcm_JointEnergy,0.97,0.96,0.98,adc
2896,logarithm_glrlm_GrayLevelNonUniformity,0.99,0.98,0.99,t2w
2897,logarithm_glcm_JointEntropy,0.94,0.92,0.96,adc
2898,logarithm_glrlm_GrayLevelNonUniformityNormalized,0.97,0.96,0.98,t2w
2899,logarithm_glcm_MCC,0.89,0.87,0.92,adc
2900,logarithm_glcm_MaximumProbability,0.98,0.97,0.98,adc
2901,logarithm_glrlm_GrayLevelVariance,0.99,0.98,0.99,t2w
2902,logarithm_glrlm_HighGrayLevelRunEmphasis,0.99,0.99,1.0,t2w
2903,logarithm_glcm_SumAverage,0.78,0.72,0.83,adc
2904,logarithm_glrlm_LongRunEmphasis,0.97,0.96,0.98,t2w
2905,logarithm_glcm_SumEntropy,0.94,0.92,0.95,adc
2906,logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2907,logarithm_glcm_SumSquares,0.9,0.88,0.93,adc
2908,logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.99,0.99,1.0,t2w
2909,logarithm_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
2910,logarithm_glrlm_LowGrayLevelRunEmphasis,0.95,0.94,0.96,t2w
2911,logarithm_glrlm_GrayLevelNonUniformityNormalized,0.94,0.92,0.95,adc
2912,logarithm_glrlm_RunEntropy,0.98,0.97,0.98,t2w
2913,logarithm_glrlm_GrayLevelVariance,0.88,0.85,0.91,adc
2914,logarithm_glrlm_RunLengthNonUniformity,0.98,0.98,0.99,t2w
2915,logarithm_glrlm_HighGrayLevelRunEmphasis,0.87,0.84,0.9,adc
2916,logarithm_glrlm_RunLengthNonUniformityNormalized,0.97,0.96,0.98,t2w
2917,logarithm_glrlm_LongRunEmphasis,0.99,0.98,0.99,adc
2918,logarithm_glrlm_RunPercentage,0.97,0.96,0.98,t2w
2919,logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.84,0.79,0.87,adc
2920,logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.59,0.52,0.66,adc
2921,logarithm_glrlm_RunVariance,0.98,0.98,0.99,t2w
2922,logarithm_glrlm_LowGrayLevelRunEmphasis,0.59,0.52,0.67,adc
2923,logarithm_glrlm_ShortRunEmphasis,0.97,0.96,0.97,t2w
2924,logarithm_glrlm_RunEntropy,0.9,0.87,0.92,adc
2925,logarithm_glrlm_ShortRunHighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2926,logarithm_glrlm_RunLengthNonUniformity,0.97,0.96,0.98,adc
2927,logarithm_glrlm_ShortRunLowGrayLevelEmphasis,0.95,0.94,0.96,t2w
2928,logarithm_glszm_GrayLevelNonUniformity,0.99,0.98,0.99,t2w
2929,logarithm_glrlm_RunLengthNonUniformityNormalized,0.98,0.97,0.98,adc
2930,logarithm_glszm_GrayLevelNonUniformityNormalized,0.96,0.95,0.97,t2w
2931,logarithm_glrlm_RunPercentage,0.98,0.98,0.99,adc
2932,logarithm_glszm_GrayLevelVariance,0.99,0.99,0.99,t2w
2933,logarithm_glrlm_RunVariance,0.99,0.99,0.99,adc
2934,logarithm_glszm_HighGrayLevelZoneEmphasis,0.99,0.99,0.99,t2w
2935,logarithm_glrlm_ShortRunEmphasis,0.98,0.97,0.98,adc
2936,logarithm_glszm_LargeAreaEmphasis,0.97,0.96,0.98,t2w
2937,logarithm_glrlm_ShortRunHighGrayLevelEmphasis,0.88,0.85,0.91,adc
2938,logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.94,0.93,0.96,t2w
2939,logarithm_glrlm_ShortRunLowGrayLevelEmphasis,0.59,0.52,0.67,adc
2940,logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.96,0.94,0.97,t2w
2941,logarithm_glszm_GrayLevelNonUniformity,0.96,0.94,0.97,adc
2942,logarithm_glszm_LowGrayLevelZoneEmphasis,0.94,0.92,0.95,t2w
2943,logarithm_glszm_GrayLevelNonUniformityNormalized,0.81,0.76,0.85,adc
2944,logarithm_glszm_SizeZoneNonUniformity,0.98,0.98,0.99,t2w
2945,logarithm_glszm_GrayLevelVariance,0.92,0.9,0.94,adc
2946,logarithm_glszm_SizeZoneNonUniformityNormalized,0.97,0.96,0.98,t2w
2947,logarithm_glszm_HighGrayLevelZoneEmphasis,0.88,0.84,0.91,adc
2948,logarithm_glszm_SmallAreaEmphasis,0.97,0.96,0.98,t2w
2949,logarithm_glszm_LargeAreaEmphasis,0.98,0.97,0.98,adc
2950,logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2951,logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.79,0.74,0.84,adc
2952,logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.94,0.92,0.95,t2w
2953,logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.63,0.56,0.7,adc
2954,logarithm_glszm_ZoneEntropy,0.97,0.96,0.98,t2w
2955,logarithm_glszm_LowGrayLevelZoneEmphasis,0.54,0.47,0.62,adc
2956,logarithm_glszm_ZonePercentage,0.98,0.97,0.98,t2w
2957,logarithm_glszm_SizeZoneNonUniformity,0.84,0.8,0.88,adc
2958,logarithm_glszm_ZoneVariance,0.97,0.96,0.98,t2w
2959,logarithm_glszm_SizeZoneNonUniformityNormalized,0.72,0.66,0.78,adc
2960,logarithm_ngtdm_Busyness,0.98,0.98,0.99,t2w
2961,logarithm_glszm_SmallAreaEmphasis,0.71,0.65,0.77,adc
2962,logarithm_ngtdm_Coarseness,0.94,0.92,0.95,t2w
2963,logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.88,0.84,0.91,adc
2964,logarithm_ngtdm_Complexity,0.99,0.98,0.99,t2w
2965,logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.54,0.47,0.62,adc
2966,logarithm_ngtdm_Contrast,0.97,0.97,0.98,t2w
2967,logarithm_glszm_ZoneEntropy,0.87,0.83,0.9,adc
2968,logarithm_ngtdm_Strength,0.97,0.97,0.98,t2w
2969,logarithm_glszm_ZonePercentage,0.91,0.89,0.93,adc
2970,logarithm_gldm_DependenceEntropy,0.98,0.97,0.98,t2w
2971,logarithm_glszm_ZoneVariance,0.98,0.97,0.98,adc
2972,logarithm_gldm_DependenceNonUniformity,0.98,0.98,0.99,t2w
2973,logarithm_gldm_DependenceNonUniformityNormalized,0.98,0.98,0.99,t2w
2974,logarithm_ngtdm_Busyness,0.68,0.62,0.74,adc
2975,logarithm_gldm_DependenceVariance,0.97,0.96,0.98,t2w
2976,logarithm_ngtdm_Coarseness,0.96,0.94,0.97,adc
2977,logarithm_gldm_GrayLevelNonUniformity,0.98,0.98,0.99,t2w
2978,logarithm_ngtdm_Complexity,0.9,0.87,0.93,adc
2979,logarithm_gldm_GrayLevelVariance,0.99,0.98,0.99,t2w
2980,logarithm_ngtdm_Contrast,0.9,0.87,0.92,adc
2981,logarithm_gldm_HighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2982,logarithm_ngtdm_Strength,0.97,0.96,0.97,adc
2983,logarithm_gldm_DependenceEntropy,0.92,0.9,0.94,adc
2984,logarithm_gldm_LargeDependenceEmphasis,0.96,0.95,0.97,t2w
2985,logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2986,logarithm_gldm_DependenceNonUniformity,0.98,0.97,0.98,adc
2987,logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.95,0.94,0.97,t2w
2988,logarithm_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,adc
2989,logarithm_gldm_LowGrayLevelEmphasis,0.95,0.94,0.97,t2w
2990,logarithm_gldm_DependenceVariance,0.99,0.99,0.99,adc
2991,logarithm_gldm_SmallDependenceEmphasis,0.98,0.97,0.98,t2w
2992,logarithm_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
2993,logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2994,logarithm_gldm_GrayLevelVariance,0.88,0.85,0.91,adc
2995,logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.9,0.87,0.92,t2w
2996,logarithm_gldm_HighGrayLevelEmphasis,0.87,0.84,0.9,adc
2997,exponential_firstorder_10Percentile,0.98,0.97,0.98,t2w
2998,logarithm_gldm_LargeDependenceEmphasis,0.99,0.99,0.99,adc
2999,exponential_firstorder_90Percentile,0.95,0.94,0.97,t2w
3000,logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,0.79,0.74,0.84,adc
3001,logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.59,0.52,0.67,adc
3002,exponential_firstorder_Energy,0.98,0.98,0.99,t2w
3003,exponential_firstorder_Entropy,0.85,0.81,0.88,t2w
3004,logarithm_gldm_LowGrayLevelEmphasis,0.59,0.52,0.67,adc
3005,exponential_firstorder_InterquartileRange,0.97,0.96,0.98,t2w
3006,logarithm_gldm_SmallDependenceEmphasis,0.91,0.89,0.93,adc
3007,exponential_firstorder_Kurtosis,0.89,0.87,0.92,t2w
3008,logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,0.93,0.9,0.94,adc
3009,exponential_firstorder_Maximum,0.41,0.34,0.49,t2w
3010,logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.65,0.59,0.72,adc
3011,exponential_firstorder_MeanAbsoluteDeviation,0.95,0.93,0.96,t2w
3012,exponential_firstorder_10Percentile,0.94,0.92,0.96,adc
3013,exponential_firstorder_Mean,0.96,0.95,0.97,t2w
3014,exponential_firstorder_90Percentile,0.98,0.98,0.99,adc
3015,exponential_firstorder_Median,0.99,0.98,0.99,t2w
3016,exponential_firstorder_Energy,0.98,0.98,0.99,adc
3017,exponential_firstorder_Entropy,0.99,0.99,0.99,adc
3018,exponential_firstorder_Minimum,0.97,0.97,0.98,t2w
3019,exponential_firstorder_Range,0.41,0.34,0.49,t2w
3020,exponential_firstorder_InterquartileRange,0.99,0.99,0.99,adc
3021,exponential_firstorder_RobustMeanAbsoluteDeviation,0.96,0.95,0.97,t2w
3022,exponential_firstorder_Kurtosis,0.77,0.72,0.82,adc
3023,exponential_firstorder_RootMeanSquared,0.96,0.94,0.97,t2w
3024,exponential_firstorder_Maximum,0.96,0.94,0.97,adc
3025,exponential_firstorder_Skewness,0.85,0.81,0.89,t2w
3026,exponential_firstorder_MeanAbsoluteDeviation,0.99,0.99,0.99,adc
3027,exponential_firstorder_TotalEnergy,0.98,0.98,0.99,t2w
3028,exponential_firstorder_Mean,0.99,0.99,0.99,adc
3029,exponential_firstorder_Uniformity,0.84,0.8,0.88,t2w
3030,exponential_firstorder_Median,0.99,0.99,0.99,adc
3031,exponential_firstorder_Variance,0.3,0.24,0.38,t2w
3032,exponential_firstorder_Minimum,0.6,0.53,0.68,adc
3033,exponential_glcm_Autocorrelation,0.34,0.28,0.42,t2w
3034,exponential_firstorder_Range,0.96,0.94,0.97,adc
3035,exponential_glcm_ClusterProminence,0.25,0.19,0.32,t2w
3036,exponential_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,0.99,adc
3037,exponential_glcm_ClusterShade,0.24,0.18,0.31,t2w
3038,exponential_firstorder_RootMeanSquared,0.99,0.98,0.99,adc
3039,exponential_glcm_ClusterTendency,0.24,0.18,0.31,t2w
3040,exponential_firstorder_Skewness,0.86,0.82,0.89,adc
3041,exponential_glcm_Contrast,0.31,0.25,0.39,t2w
3042,exponential_firstorder_TotalEnergy,0.98,0.98,0.99,adc
3043,exponential_glcm_Correlation,0.84,0.8,0.88,t2w
3044,exponential_firstorder_Uniformity,1.0,0.99,1.0,adc
3045,exponential_glcm_DifferenceAverage,0.87,0.83,0.9,t2w
3046,exponential_firstorder_Variance,0.99,0.98,0.99,adc
3047,exponential_glcm_Autocorrelation,0.99,0.99,0.99,adc
3048,exponential_glcm_DifferenceEntropy,0.89,0.86,0.92,t2w
3049,exponential_glcm_DifferenceVariance,0.31,0.25,0.39,t2w
3050,exponential_glcm_ClusterProminence,0.99,0.99,1.0,adc
3051,exponential_glcm_Id,0.88,0.85,0.91,t2w
3052,exponential_glcm_ClusterShade,0.99,0.99,0.99,adc
3053,exponential_glcm_Idm,0.88,0.85,0.91,t2w
3054,exponential_glcm_ClusterTendency,0.99,0.99,0.99,adc
3055,exponential_glcm_Idmn,0.79,0.74,0.84,t2w
3056,exponential_glcm_Contrast,0.98,0.98,0.99,adc
3057,exponential_glcm_Idn,0.82,0.78,0.86,t2w
3058,exponential_glcm_Correlation,0.98,0.97,0.98,adc
3059,exponential_glcm_Imc1,0.79,0.74,0.83,t2w
3060,exponential_glcm_DifferenceAverage,0.99,0.99,0.99,adc
3061,exponential_glcm_Imc2,0.81,0.77,0.86,t2w
3062,exponential_glcm_DifferenceEntropy,0.99,0.99,0.99,adc
3063,exponential_glcm_InverseVariance,0.89,0.86,0.92,t2w
3064,exponential_glcm_DifferenceVariance,0.98,0.98,0.99,adc
3065,exponential_glcm_JointAverage,0.81,0.76,0.85,t2w
3066,exponential_glcm_Id,0.99,0.99,1.0,adc
3067,exponential_glcm_Idm,0.99,0.99,1.0,adc
3068,exponential_glcm_JointEnergy,0.86,0.83,0.9,t2w
3069,exponential_glcm_JointEntropy,0.87,0.83,0.9,t2w
3070,exponential_glcm_Idmn,0.83,0.79,0.87,adc
3071,exponential_glcm_Idn,0.89,0.86,0.92,adc
3072,exponential_glcm_MCC,0.82,0.77,0.86,t2w
3073,exponential_glcm_MaximumProbability,0.86,0.83,0.9,t2w
3074,exponential_glcm_Imc1,0.98,0.98,0.99,adc
3075,exponential_glcm_SumAverage,0.81,0.76,0.85,t2w
3076,exponential_glcm_Imc2,0.98,0.98,0.99,adc
3077,exponential_glcm_SumEntropy,0.87,0.83,0.9,t2w
3078,exponential_glcm_InverseVariance,0.98,0.98,0.99,adc
3079,exponential_glcm_SumSquares,0.25,0.19,0.32,t2w
3080,exponential_glcm_JointAverage,0.99,0.99,0.99,adc
3081,exponential_glrlm_GrayLevelNonUniformity,0.96,0.95,0.97,t2w
3082,exponential_glcm_JointEnergy,1.0,1.0,1.0,adc
3083,exponential_glrlm_GrayLevelNonUniformityNormalized,0.87,0.84,0.9,t2w
3084,exponential_glcm_JointEntropy,0.99,0.99,1.0,adc
3085,exponential_glrlm_GrayLevelVariance,0.27,0.21,0.34,t2w
3086,exponential_glcm_MCC,0.95,0.94,0.97,adc
3087,exponential_glcm_MaximumProbability,0.99,0.99,0.99,adc
3088,exponential_glrlm_HighGrayLevelRunEmphasis,0.28,0.22,0.35,t2w
3089,exponential_glcm_SumAverage,0.99,0.99,0.99,adc
3090,exponential_glrlm_LongRunEmphasis,0.97,0.96,0.97,t2w
3091,exponential_glrlm_LongRunHighGrayLevelEmphasis,0.97,0.96,0.97,t2w
3092,exponential_glcm_SumEntropy,0.99,0.99,1.0,adc
3093,exponential_glrlm_LongRunLowGrayLevelEmphasis,0.97,0.96,0.97,t2w
3094,exponential_glcm_SumSquares,0.99,0.99,0.99,adc
3095,exponential_glrlm_LowGrayLevelRunEmphasis,0.87,0.83,0.9,t2w
3096,exponential_glrlm_GrayLevelNonUniformity,0.99,0.98,0.99,adc
3097,exponential_glrlm_RunEntropy,0.88,0.85,0.91,t2w
3098,exponential_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,adc
3099,exponential_glrlm_RunLengthNonUniformity,0.68,0.62,0.75,t2w
3100,exponential_glrlm_GrayLevelVariance,0.99,0.98,0.99,adc
3101,exponential_glrlm_RunLengthNonUniformityNormalized,0.72,0.66,0.78,t2w
3102,exponential_glrlm_HighGrayLevelRunEmphasis,0.99,0.98,0.99,adc
3103,exponential_glrlm_RunPercentage,0.96,0.94,0.97,t2w
3104,exponential_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
3105,exponential_glrlm_RunVariance,0.95,0.93,0.96,t2w
3106,exponential_glrlm_LongRunHighGrayLevelEmphasis,0.99,0.98,0.99,adc
3107,exponential_glrlm_LongRunLowGrayLevelEmphasis,1.0,1.0,1.0,adc
3108,exponential_glrlm_ShortRunEmphasis,0.66,0.6,0.73,t2w
3109,exponential_glrlm_LowGrayLevelRunEmphasis,0.99,0.99,0.99,adc
3110,exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.29,0.23,0.36,t2w
3111,exponential_glrlm_ShortRunLowGrayLevelEmphasis,0.66,0.59,0.73,t2w
3112,exponential_glrlm_RunEntropy,0.98,0.97,0.98,adc
3113,exponential_glszm_GrayLevelNonUniformity,0.92,0.89,0.94,t2w
3114,exponential_glrlm_RunLengthNonUniformity,0.99,0.98,0.99,adc
3115,exponential_glszm_GrayLevelNonUniformityNormalized,0.79,0.74,0.83,t2w
3116,exponential_glrlm_RunLengthNonUniformityNormalized,0.99,0.99,1.0,adc
3117,exponential_glszm_GrayLevelVariance,0.28,0.22,0.36,t2w
3118,exponential_glrlm_RunPercentage,0.99,0.99,1.0,adc
3119,exponential_glrlm_RunVariance,1.0,1.0,1.0,adc
3120,exponential_glszm_HighGrayLevelZoneEmphasis,0.29,0.23,0.37,t2w
3121,exponential_glrlm_ShortRunEmphasis,0.99,0.99,1.0,adc
3122,exponential_glszm_LargeAreaEmphasis,0.95,0.94,0.96,t2w
3123,exponential_glszm_LargeAreaHighGrayLevelEmphasis,0.95,0.94,0.96,t2w
3124,exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.99,0.98,0.99,adc
3125,exponential_glszm_LargeAreaLowGrayLevelEmphasis,0.95,0.94,0.96,t2w
3126,exponential_glrlm_ShortRunLowGrayLevelEmphasis,0.98,0.97,0.98,adc
3127,exponential_glszm_LowGrayLevelZoneEmphasis,0.86,0.82,0.89,t2w
3128,exponential_glszm_GrayLevelNonUniformity,0.97,0.97,0.98,adc
3129,exponential_glszm_SizeZoneNonUniformity,0.62,0.56,0.69,t2w
3130,exponential_glszm_GrayLevelNonUniformityNormalized,0.97,0.96,0.98,adc
3131,exponential_glszm_SizeZoneNonUniformityNormalized,0.87,0.84,0.9,t2w
3132,exponential_glszm_GrayLevelVariance,0.98,0.98,0.99,adc
3133,exponential_glszm_SmallAreaEmphasis,0.7,0.64,0.76,t2w
3134,exponential_glszm_HighGrayLevelZoneEmphasis,0.98,0.98,0.99,adc
3135,exponential_glszm_SmallAreaHighGrayLevelEmphasis,0.28,0.22,0.36,t2w
3136,exponential_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
3137,exponential_glszm_SmallAreaLowGrayLevelEmphasis,0.58,0.51,0.66,t2w
3138,exponential_glszm_LargeAreaHighGrayLevelEmphasis,1.0,0.99,1.0,adc
3139,exponential_glszm_ZoneEntropy,0.85,0.82,0.89,t2w
3140,exponential_glszm_LargeAreaLowGrayLevelEmphasis,1.0,1.0,1.0,adc
3141,exponential_glszm_ZonePercentage,0.82,0.78,0.86,t2w
3142,exponential_glszm_LowGrayLevelZoneEmphasis,0.93,0.91,0.95,adc
3143,exponential_glszm_ZoneVariance,0.66,0.6,0.73,t2w
3144,exponential_glszm_SizeZoneNonUniformity,0.98,0.97,0.98,adc
3145,exponential_ngtdm_Busyness,0.81,0.77,0.86,t2w
3146,exponential_glszm_SizeZoneNonUniformityNormalized,0.94,0.92,0.95,adc
3147,exponential_ngtdm_Coarseness,0.85,0.81,0.88,t2w
