,feature,icc_value,c_down,c_up,sequence
4829,wavelet-HLL_glszm_GrayLevelNonUniformity,0.98,0.97,0.98,dce_wout
4830,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.9,0.87,0.92,dce_win
4831,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.98,0.97,0.99,dce_wout
4832,wavelet-HLL_glszm_SizeZoneNonUniformity,0.99,0.98,0.99,dce_win
4833,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.96,0.95,0.97,dce_win
4834,wavelet-HLL_glszm_GrayLevelVariance,0.96,0.95,0.97,dce_wout
4835,wavelet-HLL_glszm_SmallAreaEmphasis,0.95,0.93,0.96,dce_win
4836,wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.92,0.9,0.94,dce_wout
4837,wavelet-HLL_glszm_LargeAreaEmphasis,1.0,1.0,1.0,dce_wout
4838,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.96,0.95,0.97,dce_win
4839,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0.86,0.83,0.9,dce_wout
4840,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.87,0.84,0.9,dce_win
4841,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.87,0.84,0.9,dce_wout
4842,wavelet-HLL_glszm_ZoneEntropy,0.98,0.98,0.99,dce_win
4843,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.79,0.74,0.83,dce_wout
4844,wavelet-HLL_glszm_ZonePercentage,1.0,1.0,1.0,dce_win
4845,wavelet-HLL_glszm_ZoneVariance,1.0,1.0,1.0,dce_win
4846,wavelet-HLL_glszm_SizeZoneNonUniformity,0.98,0.98,0.99,dce_wout
4847,wavelet-HLL_ngtdm_Busyness,0.98,0.97,0.98,dce_win
4848,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.97,0.96,0.97,dce_wout
4849,wavelet-HLL_ngtdm_Coarseness,0.97,0.96,0.98,dce_win
4850,wavelet-HLL_glszm_SmallAreaEmphasis,0.96,0.95,0.97,dce_wout
4851,wavelet-HLL_ngtdm_Complexity,0.98,0.98,0.99,dce_win
4852,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.93,0.9,0.94,dce_wout
4853,wavelet-HLL_ngtdm_Contrast,0.97,0.96,0.98,dce_win
4854,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.76,0.7,0.81,dce_wout
4855,wavelet-HLL_glszm_ZoneEntropy,0.97,0.96,0.98,dce_wout
4856,wavelet-HLL_ngtdm_Strength,0.94,0.93,0.96,dce_win
4857,wavelet-HLL_glszm_ZonePercentage,1.0,1.0,1.0,dce_wout
4858,wavelet-HLL_gldm_DependenceEntropy,1.0,1.0,1.0,dce_win
4859,wavelet-HLL_gldm_DependenceNonUniformity,0.99,0.98,0.99,dce_win
4860,wavelet-HLL_glszm_ZoneVariance,1.0,1.0,1.0,dce_wout
4861,wavelet-HLL_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_win
4862,wavelet-HLL_ngtdm_Busyness,0.88,0.85,0.91,dce_wout
4863,wavelet-HLL_ngtdm_Coarseness,0.97,0.96,0.98,dce_wout
4864,wavelet-HLL_gldm_DependenceVariance,1.0,1.0,1.0,dce_win
4865,wavelet-HLL_ngtdm_Complexity,0.97,0.97,0.98,dce_wout
4866,wavelet-HLL_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,dce_win
4867,wavelet-HLL_ngtdm_Contrast,0.96,0.95,0.97,dce_wout
4868,wavelet-HLL_gldm_GrayLevelVariance,1.0,0.99,1.0,dce_win
4869,wavelet-HLL_ngtdm_Strength,0.94,0.92,0.95,dce_wout
4870,wavelet-HLL_gldm_HighGrayLevelEmphasis,0.96,0.95,0.97,dce_win
4871,wavelet-HLL_gldm_DependenceEntropy,0.99,0.99,1.0,dce_wout
4872,wavelet-HLL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_win
4873,wavelet-HLL_gldm_DependenceNonUniformity,0.98,0.98,0.99,dce_wout
4874,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.89,0.86,0.92,dce_win
4875,wavelet-HLL_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_wout
4876,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.94,0.92,0.96,dce_win
4877,wavelet-HLL_gldm_LowGrayLevelEmphasis,0.91,0.89,0.94,dce_win
4878,wavelet-HLL_gldm_DependenceVariance,1.0,1.0,1.0,dce_wout
4879,wavelet-HLL_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,dce_wout
4880,wavelet-HLL_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce_win
4881,wavelet-HLL_gldm_GrayLevelVariance,0.99,0.99,0.99,dce_wout
4882,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.98,0.98,0.99,dce_win
4883,wavelet-HLL_gldm_HighGrayLevelEmphasis,0.92,0.9,0.94,dce_wout
4884,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.84,0.8,0.88,dce_win
4885,wavelet-HLH_firstorder_10Percentile,1.0,1.0,1.0,dce_win
4886,wavelet-HLL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_wout
4887,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.93,0.91,0.95,dce_wout
4888,wavelet-HLH_firstorder_90Percentile,1.0,1.0,1.0,dce_win
4889,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.85,0.82,0.89,dce_wout
4890,wavelet-HLH_firstorder_Energy,0.98,0.98,0.99,dce_win
4891,wavelet-HLL_gldm_LowGrayLevelEmphasis,0.82,0.78,0.86,dce_wout
4892,wavelet-HLH_firstorder_Entropy,0.99,0.99,1.0,dce_win
4893,wavelet-HLL_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce_wout
4894,wavelet-HLH_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
4895,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.9,0.88,0.93,dce_wout
4896,wavelet-HLH_firstorder_Kurtosis,0.8,0.75,0.85,dce_win
4897,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.78,0.73,0.83,dce_wout
4898,wavelet-HLH_firstorder_Maximum,0.9,0.87,0.93,dce_win
4899,wavelet-HLH_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
4900,wavelet-HLH_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
4901,wavelet-HLH_firstorder_90Percentile,1.0,1.0,1.0,dce_wout
4902,wavelet-HLH_firstorder_Mean,0.58,0.51,0.66,dce_win
4903,wavelet-HLH_firstorder_Energy,0.98,0.98,0.99,dce_wout
4904,wavelet-HLH_firstorder_Median,0.81,0.76,0.85,dce_win
4905,wavelet-HLH_firstorder_Entropy,0.99,0.99,0.99,dce_wout
4906,wavelet-HLH_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
4907,wavelet-HLH_firstorder_Minimum,0.91,0.88,0.93,dce_win
4908,wavelet-HLH_firstorder_Kurtosis,0.83,0.79,0.87,dce_wout
4909,wavelet-HLH_firstorder_Range,0.92,0.9,0.94,dce_win
4910,wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
4911,wavelet-HLH_firstorder_Maximum,0.9,0.87,0.92,dce_wout
4912,wavelet-HLH_firstorder_RootMeanSquared,0.96,0.95,0.97,dce_win
4913,wavelet-HLH_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,dce_wout
4914,wavelet-HLH_firstorder_Skewness,0.35,0.29,0.43,dce_win
4915,wavelet-HLH_firstorder_Mean,0.45,0.38,0.53,dce_wout
4916,wavelet-HLH_firstorder_TotalEnergy,0.98,0.98,0.99,dce_win
4917,wavelet-HLH_firstorder_Median,0.85,0.81,0.88,dce_wout
4918,wavelet-HLH_firstorder_Minimum,0.93,0.91,0.95,dce_wout
4919,wavelet-HLH_firstorder_Uniformity,1.0,0.99,1.0,dce_win
4920,wavelet-HLH_firstorder_Range,0.93,0.91,0.95,dce_wout
4921,wavelet-HLH_firstorder_Variance,0.99,0.99,0.99,dce_win
4922,wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
4923,wavelet-HLH_glcm_Autocorrelation,0.92,0.9,0.94,dce_win
4924,wavelet-HLH_firstorder_RootMeanSquared,0.95,0.94,0.96,dce_wout
4925,wavelet-HLH_glcm_ClusterProminence,0.98,0.97,0.98,dce_win
4926,wavelet-HLH_firstorder_Skewness,0.48,0.41,0.56,dce_wout
4927,wavelet-HLH_glcm_ClusterShade,0.67,0.6,0.74,dce_win
4928,wavelet-HLH_firstorder_TotalEnergy,0.98,0.98,0.99,dce_wout
4929,wavelet-HLH_glcm_ClusterTendency,0.99,0.99,1.0,dce_win
4930,wavelet-HLH_firstorder_Uniformity,0.99,0.99,0.99,dce_wout
4931,wavelet-HLH_glcm_Contrast,0.99,0.99,0.99,dce_win
4932,wavelet-HLH_firstorder_Variance,0.99,0.99,0.99,dce_wout
4933,wavelet-HLH_glcm_Correlation,0.98,0.98,0.99,dce_win
4934,wavelet-HLH_glcm_Autocorrelation,0.97,0.97,0.98,dce_wout
4935,wavelet-HLH_glcm_DifferenceAverage,0.99,0.99,1.0,dce_win
4936,wavelet-HLH_glcm_ClusterProminence,1.0,1.0,1.0,dce_wout
4937,wavelet-HLH_glcm_DifferenceEntropy,0.99,0.99,0.99,dce_win
4938,wavelet-HLH_glcm_ClusterShade,0.71,0.64,0.77,dce_wout
4939,wavelet-HLH_glcm_DifferenceVariance,0.99,0.98,0.99,dce_win
4940,wavelet-HLH_glcm_ClusterTendency,1.0,0.99,1.0,dce_wout
4941,wavelet-HLH_glcm_Id,0.99,0.99,1.0,dce_win
4942,wavelet-HLH_glcm_Contrast,0.99,0.99,1.0,dce_wout
4943,wavelet-HLH_glcm_Idm,0.99,0.99,1.0,dce_win
4944,wavelet-HLH_glcm_Correlation,0.97,0.96,0.98,dce_wout
4945,wavelet-HLH_glcm_Idmn,0.73,0.68,0.79,dce_win
4946,wavelet-HLH_glcm_DifferenceAverage,0.99,0.99,0.99,dce_wout
4947,wavelet-HLH_glcm_DifferenceEntropy,0.99,0.98,0.99,dce_wout
4948,wavelet-HLH_glcm_Idn,0.85,0.81,0.88,dce_win
4949,wavelet-HLH_glcm_DifferenceVariance,0.99,0.99,1.0,dce_wout
4950,wavelet-HLH_glcm_Imc1,0.98,0.98,0.99,dce_win
4951,wavelet-HLH_glcm_Id,0.99,0.99,1.0,dce_wout
4952,wavelet-HLH_glcm_Imc2,0.98,0.98,0.99,dce_win
4953,wavelet-HLH_glcm_Idm,0.99,0.99,1.0,dce_wout
4954,wavelet-HLH_glcm_InverseVariance,0.99,0.99,0.99,dce_win
4955,wavelet-HLH_glcm_Idmn,0.86,0.83,0.9,dce_wout
4956,wavelet-HLH_glcm_JointAverage,0.9,0.88,0.93,dce_win
4957,wavelet-HLH_glcm_JointEnergy,1.0,1.0,1.0,dce_win
4958,wavelet-HLH_glcm_Idn,0.89,0.86,0.91,dce_wout
4959,wavelet-HLH_glcm_JointEntropy,1.0,0.99,1.0,dce_win
4960,wavelet-HLH_glcm_Imc1,0.98,0.97,0.98,dce_wout
4961,wavelet-HLH_glcm_MCC,0.84,0.8,0.88,dce_win
4962,wavelet-HLH_glcm_Imc2,0.97,0.96,0.98,dce_wout
4963,wavelet-HLH_glcm_MaximumProbability,0.99,0.99,0.99,dce_win
4964,wavelet-HLH_glcm_InverseVariance,0.99,0.99,1.0,dce_wout
4965,wavelet-HLH_glcm_JointAverage,0.93,0.91,0.95,dce_wout
4966,wavelet-HLH_glcm_SumAverage,0.9,0.88,0.93,dce_win
4967,wavelet-HLH_glcm_SumEntropy,1.0,0.99,1.0,dce_win
4968,wavelet-HLH_glcm_JointEnergy,0.99,0.99,1.0,dce_wout
4969,wavelet-HLH_glcm_JointEntropy,0.99,0.99,0.99,dce_wout
4970,wavelet-HLH_glcm_SumSquares,0.99,0.99,0.99,dce_win
4971,wavelet-HLH_glcm_MCC,0.85,0.81,0.88,dce_wout
4972,wavelet-HLH_glrlm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_win
4973,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,dce_win
4974,wavelet-HLH_glcm_MaximumProbability,0.99,0.99,0.99,dce_wout
4975,wavelet-HLH_glrlm_GrayLevelVariance,0.99,0.98,0.99,dce_win
4976,wavelet-HLH_glcm_SumAverage,0.93,0.91,0.95,dce_wout
4977,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.92,0.9,0.94,dce_win
4978,wavelet-HLH_glcm_SumEntropy,0.99,0.99,1.0,dce_wout
4979,wavelet-HLH_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_win
4980,wavelet-HLH_glcm_SumSquares,0.99,0.99,1.0,dce_wout
4981,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.91,0.89,0.93,dce_win
4982,wavelet-HLH_glrlm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_wout
4983,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,dce_wout
4984,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.71,0.65,0.77,dce_win
4985,wavelet-HLH_glrlm_GrayLevelVariance,0.99,0.99,0.99,dce_wout
4986,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.7,0.64,0.76,dce_win
4987,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.97,0.97,0.98,dce_wout
4988,wavelet-HLH_glrlm_RunEntropy,0.99,0.99,0.99,dce_win
4989,wavelet-HLH_glrlm_RunLengthNonUniformity,0.98,0.97,0.99,dce_win
4990,wavelet-HLH_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_wout
4991,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,0.99,0.99,1.0,dce_win
4992,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
4993,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.87,0.83,0.9,dce_wout
4994,wavelet-HLH_glrlm_RunPercentage,1.0,0.99,1.0,dce_win
4995,wavelet-HLH_glrlm_RunVariance,1.0,0.99,1.0,dce_win
4996,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,0.84,0.81,0.88,dce_wout
4997,wavelet-HLH_glrlm_ShortRunEmphasis,0.99,0.99,1.0,dce_win
4998,wavelet-HLH_glrlm_RunEntropy,0.98,0.97,0.98,dce_wout
4999,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.92,0.9,0.94,dce_win
5000,wavelet-HLH_glrlm_RunLengthNonUniformity,0.98,0.97,0.98,dce_wout
5001,wavelet-HLH_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,dce_wout
5002,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.69,0.63,0.76,dce_win
5003,wavelet-HLH_glrlm_RunPercentage,1.0,0.99,1.0,dce_wout
5004,wavelet-HLH_glszm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_win
5005,wavelet-HLH_glrlm_RunVariance,1.0,1.0,1.0,dce_wout
5006,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.83,0.79,0.87,dce_win
5007,wavelet-HLH_glrlm_ShortRunEmphasis,0.99,0.99,1.0,dce_wout
5008,wavelet-HLH_glszm_GrayLevelVariance,0.93,0.92,0.95,dce_win
5009,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.98,0.97,0.98,dce_wout
5010,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.92,0.9,0.94,dce_win
5011,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,0.83,0.79,0.87,dce_wout
5012,wavelet-HLH_glszm_LargeAreaEmphasis,0.95,0.93,0.96,dce_win
5013,wavelet-HLH_glszm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_wout
5014,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.84,0.8,0.88,dce_win
5015,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,0.91,0.89,0.93,dce_wout
5016,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.66,0.59,0.72,dce_win
5017,wavelet-HLH_glszm_GrayLevelVariance,0.96,0.95,0.97,dce_wout
5018,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.74,0.68,0.79,dce_win
5019,wavelet-HLH_glszm_HighGrayLevelZoneEmphasis,0.97,0.97,0.98,dce_wout
5020,wavelet-HLH_glszm_SizeZoneNonUniformity,0.97,0.96,0.98,dce_win
5021,wavelet-HLH_glszm_LargeAreaEmphasis,0.97,0.97,0.98,dce_wout
5022,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.76,0.71,0.82,dce_win
5023,wavelet-HLH_glszm_LargeAreaHighGrayLevelEmphasis,0.91,0.88,0.93,dce_wout
5024,wavelet-HLH_glszm_SmallAreaEmphasis,0.71,0.65,0.77,dce_win
5025,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.96,0.98,dce_wout
5026,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.93,0.91,0.95,dce_win
5027,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,0.8,0.75,0.84,dce_wout
5028,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.73,0.67,0.79,dce_win
5029,wavelet-HLH_glszm_SizeZoneNonUniformity,0.96,0.95,0.97,dce_wout
5030,wavelet-HLH_glszm_ZoneEntropy,0.94,0.92,0.96,dce_win
5031,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.83,0.79,0.87,dce_wout
5032,wavelet-HLH_glszm_ZonePercentage,0.99,0.99,0.99,dce_win
5033,wavelet-HLH_glszm_SmallAreaEmphasis,0.82,0.77,0.86,dce_wout
5034,wavelet-HLH_glszm_ZoneVariance,0.97,0.96,0.98,dce_win
5035,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.97,0.97,0.98,dce_wout
5036,wavelet-HLH_ngtdm_Busyness,0.57,0.5,0.65,dce_win
5037,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.81,0.76,0.85,dce_wout
5038,wavelet-HLH_ngtdm_Coarseness,0.97,0.96,0.98,dce_win
5039,wavelet-HLH_glszm_ZoneEntropy,0.94,0.92,0.95,dce_wout
5040,wavelet-HLH_ngtdm_Complexity,0.97,0.96,0.98,dce_win
5041,wavelet-HLH_ngtdm_Contrast,0.61,0.54,0.68,dce_win
5042,wavelet-HLH_glszm_ZonePercentage,0.99,0.99,0.99,dce_wout
5043,wavelet-HLH_ngtdm_Strength,0.93,0.91,0.94,dce_win
5044,wavelet-HLH_glszm_ZoneVariance,0.98,0.97,0.98,dce_wout
5045,wavelet-HLH_ngtdm_Busyness,0.93,0.91,0.95,dce_wout
5046,wavelet-HLH_gldm_DependenceEntropy,0.99,0.99,1.0,dce_win
5047,wavelet-HLH_ngtdm_Coarseness,0.97,0.96,0.98,dce_wout
5048,wavelet-HLH_gldm_DependenceNonUniformity,0.99,0.98,0.99,dce_win
5049,wavelet-HLH_ngtdm_Complexity,0.98,0.98,0.99,dce_wout
5050,wavelet-HLH_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,dce_win
5051,wavelet-HLH_ngtdm_Contrast,0.85,0.82,0.89,dce_wout
5052,wavelet-HLH_gldm_DependenceVariance,0.99,0.99,0.99,dce_win
5053,wavelet-HLH_ngtdm_Strength,0.97,0.96,0.98,dce_wout
5054,wavelet-HLH_gldm_GrayLevelNonUniformity,0.98,0.98,0.99,dce_win
5055,wavelet-HLH_gldm_DependenceEntropy,0.99,0.99,0.99,dce_wout
5056,wavelet-HLH_gldm_GrayLevelVariance,0.99,0.99,0.99,dce_win
5057,wavelet-HLH_gldm_DependenceNonUniformity,0.99,0.98,0.99,dce_wout
5058,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.92,0.9,0.94,dce_win
5059,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,dce_wout
5060,wavelet-HLH_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,dce_win
5061,wavelet-HLH_gldm_DependenceVariance,0.99,0.98,0.99,dce_wout
5062,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.92,0.89,0.94,dce_win
5063,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.71,0.65,0.77,dce_win
5064,wavelet-HLH_gldm_GrayLevelNonUniformity,0.99,0.98,0.99,dce_wout
5065,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.7,0.64,0.76,dce_win
5066,wavelet-HLH_gldm_GrayLevelVariance,0.99,0.99,0.99,dce_wout
5067,wavelet-HLH_gldm_SmallDependenceEmphasis,0.99,0.99,0.99,dce_win
5068,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.97,0.97,0.98,dce_wout
5069,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.94,0.92,0.96,dce_win
5070,wavelet-HLH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_wout
5071,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.68,0.62,0.75,dce_win
5072,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.97,0.96,0.98,dce_wout
5073,wavelet-HHL_firstorder_10Percentile,1.0,1.0,1.0,dce_win
5074,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.86,0.83,0.9,dce_wout
5075,wavelet-HHL_firstorder_90Percentile,1.0,1.0,1.0,dce_win
5076,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.85,0.81,0.88,dce_wout
5077,wavelet-HLH_gldm_SmallDependenceEmphasis,0.99,0.98,0.99,dce_wout
5078,wavelet-HHL_firstorder_Energy,0.98,0.98,0.99,dce_win
5079,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.99,1.0,dce_wout
5080,wavelet-HHL_firstorder_Entropy,0.99,0.99,0.99,dce_win
5081,wavelet-HHL_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
5082,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.73,0.67,0.78,dce_wout
5083,wavelet-HHL_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
5084,wavelet-HHL_firstorder_Kurtosis,0.81,0.76,0.85,dce_win
5085,wavelet-HHL_firstorder_90Percentile,1.0,1.0,1.0,dce_wout
5086,wavelet-HHL_firstorder_Maximum,0.86,0.82,0.89,dce_win
5087,wavelet-HHL_firstorder_MeanAbsoluteDeviation,1.0,0.99,1.0,dce_win
5088,wavelet-HHL_firstorder_Energy,0.98,0.98,0.99,dce_wout
5089,wavelet-HHL_firstorder_Mean,0.41,0.34,0.49,dce_win
5090,wavelet-HHL_firstorder_Entropy,0.99,0.99,0.99,dce_wout
5091,wavelet-HHL_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
5092,wavelet-HHL_firstorder_Median,0.73,0.67,0.78,dce_win
5093,wavelet-HHL_firstorder_Minimum,0.88,0.84,0.91,dce_win
5094,wavelet-HHL_firstorder_Kurtosis,0.66,0.59,0.73,dce_wout
5095,wavelet-HHL_firstorder_Range,0.9,0.87,0.92,dce_win
5096,wavelet-HHL_firstorder_Maximum,0.91,0.89,0.93,dce_wout
5097,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
5098,wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,dce_wout
5099,wavelet-HHL_firstorder_RootMeanSquared,0.94,0.92,0.95,dce_win
5100,wavelet-HHL_firstorder_Mean,0.37,0.3,0.45,dce_wout
5101,wavelet-HHL_firstorder_Skewness,0.45,0.38,0.53,dce_win
5102,wavelet-HHL_firstorder_Median,0.77,0.72,0.82,dce_wout
5103,wavelet-HHL_firstorder_Minimum,0.87,0.83,0.9,dce_wout
5104,wavelet-HHL_firstorder_TotalEnergy,0.98,0.98,0.99,dce_win
5105,wavelet-HHL_firstorder_Range,0.92,0.9,0.94,dce_wout
5106,wavelet-HHL_firstorder_Uniformity,1.0,0.99,1.0,dce_win
5107,wavelet-HHL_firstorder_Variance,0.98,0.97,0.98,dce_win
5108,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
5109,wavelet-HHL_glcm_Autocorrelation,0.89,0.86,0.92,dce_win
5110,wavelet-HHL_firstorder_RootMeanSquared,0.97,0.95,0.97,dce_wout
5111,wavelet-HHL_firstorder_Skewness,0.28,0.22,0.36,dce_wout
5112,wavelet-HHL_glcm_ClusterProminence,0.93,0.91,0.95,dce_win
5113,wavelet-HHL_glcm_ClusterShade,0.58,0.51,0.66,dce_win
5114,wavelet-HHL_firstorder_TotalEnergy,0.98,0.98,0.99,dce_wout
5115,wavelet-HHL_glcm_ClusterTendency,0.98,0.97,0.98,dce_win
5116,wavelet-HHL_firstorder_Uniformity,1.0,0.99,1.0,dce_wout
5117,wavelet-HHL_firstorder_Variance,0.98,0.97,0.98,dce_wout
5118,wavelet-HHL_glcm_Contrast,0.97,0.97,0.98,dce_win
5119,wavelet-HHL_glcm_Correlation,0.97,0.96,0.98,dce_win
5120,wavelet-HHL_glcm_Autocorrelation,0.79,0.74,0.84,dce_wout
5121,wavelet-HHL_glcm_DifferenceAverage,0.99,0.99,0.99,dce_win
5122,wavelet-HHL_glcm_ClusterProminence,0.94,0.92,0.95,dce_wout
5123,wavelet-HHL_glcm_DifferenceEntropy,0.99,0.99,0.99,dce_win
5124,wavelet-HHL_glcm_ClusterShade,0.56,0.49,0.64,dce_wout
5125,wavelet-HHL_glcm_DifferenceVariance,0.97,0.96,0.98,dce_win
5126,wavelet-HHL_glcm_ClusterTendency,0.98,0.97,0.98,dce_wout
5127,wavelet-HHL_glcm_Id,1.0,1.0,1.0,dce_win
5128,wavelet-HHL_glcm_Contrast,0.98,0.97,0.98,dce_wout
5129,wavelet-HHL_glcm_Idm,1.0,0.99,1.0,dce_win
5130,wavelet-HHL_glcm_Correlation,0.97,0.96,0.98,dce_wout
5131,wavelet-HHL_glcm_Idmn,0.85,0.81,0.89,dce_win
5132,wavelet-HHL_glcm_DifferenceAverage,0.99,0.99,0.99,dce_wout
5133,wavelet-HHL_glcm_Idn,0.87,0.84,0.9,dce_win
5134,wavelet-HHL_glcm_DifferenceEntropy,0.99,0.99,0.99,dce_wout
5135,wavelet-HHL_glcm_Imc1,0.97,0.97,0.98,dce_win
5136,wavelet-HHL_glcm_DifferenceVariance,0.97,0.96,0.98,dce_wout
5137,wavelet-HHL_glcm_Imc2,0.97,0.96,0.98,dce_win
5138,wavelet-HHL_glcm_Id,1.0,1.0,1.0,dce_wout
5139,wavelet-HHL_glcm_InverseVariance,1.0,1.0,1.0,dce_win
5140,wavelet-HHL_glcm_Idm,1.0,1.0,1.0,dce_wout
5141,wavelet-HHL_glcm_JointAverage,0.88,0.84,0.91,dce_win
5142,wavelet-HHL_glcm_Idmn,0.9,0.87,0.92,dce_wout
5143,wavelet-HHL_glcm_JointEnergy,1.0,1.0,1.0,dce_win
5144,wavelet-HHL_glcm_Idn,0.91,0.88,0.93,dce_wout
5145,wavelet-HHL_glcm_JointEntropy,0.99,0.99,1.0,dce_win
5146,wavelet-HHL_glcm_Imc1,0.98,0.97,0.98,dce_wout
