,feature,icc_value,c_down,c_up,sequence
3211,exponential_gldm_DependenceVariance,0.99,0.99,1.0,adc
3212,exponential_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
3213,original_glcm_Autocorrelation,0.93,0.91,0.95,dce_win
3214,original_glcm_ClusterProminence,1.0,1.0,1.0,dce_win
3215,exponential_gldm_GrayLevelVariance,0.99,0.99,1.0,adc
3216,original_glcm_ClusterShade,1.0,1.0,1.0,dce_win
3217,exponential_gldm_HighGrayLevelEmphasis,0.99,0.99,1.0,adc
3218,original_glcm_ClusterTendency,1.0,1.0,1.0,dce_win
3219,exponential_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,adc
3220,original_glcm_Contrast,1.0,1.0,1.0,dce_win
3221,exponential_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,adc
3222,original_glcm_Correlation,1.0,1.0,1.0,dce_win
3223,exponential_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,1.0,1.0,adc
3224,original_glcm_DifferenceAverage,1.0,1.0,1.0,dce_win
3225,exponential_gldm_LowGrayLevelEmphasis,1.0,1.0,1.0,adc
3226,original_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_win
3227,exponential_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,adc
3228,original_glcm_DifferenceVariance,1.0,1.0,1.0,dce_win
3229,exponential_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.99,0.99,adc
3230,exponential_gldm_SmallDependenceLowGrayLevelEmphasis,0.93,0.91,0.95,adc
3231,original_glcm_Id,1.0,1.0,1.0,dce_win
3232,original_glcm_Idm,1.0,1.0,1.0,dce_win
3233,original_shape_Elongation,0.99,0.98,0.99,dce_wout
3234,original_glcm_Idmn,0.93,0.9,0.94,dce_win
3235,original_shape_Flatness,0.99,0.99,0.99,dce_wout
3236,original_glcm_Idn,0.94,0.93,0.96,dce_win
3237,original_shape_LeastAxisLength,1.0,1.0,1.0,dce_wout
3238,original_glcm_Imc1,1.0,1.0,1.0,dce_win
3239,original_shape_MajorAxisLength,0.99,0.99,1.0,dce_wout
3240,original_glcm_Imc2,1.0,1.0,1.0,dce_win
3241,original_shape_Maximum2DDiameterColumn,0.98,0.97,0.98,dce_wout
3242,original_glcm_InverseVariance,1.0,1.0,1.0,dce_win
3243,original_shape_Maximum2DDiameterRow,0.99,0.98,0.99,dce_wout
3244,original_glcm_JointAverage,0.94,0.92,0.95,dce_win
3245,original_shape_Maximum2DDiameterSlice,0.98,0.97,0.98,dce_wout
3246,original_glcm_JointEnergy,1.0,1.0,1.0,dce_win
3247,original_shape_Maximum3DDiameter,0.98,0.98,0.99,dce_wout
3248,original_shape_MeshVolume,1.0,1.0,1.0,dce_wout
3249,original_glcm_JointEntropy,1.0,1.0,1.0,dce_win
3250,original_glcm_MCC,0.98,0.98,0.99,dce_win
3251,original_shape_MinorAxisLength,1.0,1.0,1.0,dce_wout
3252,original_glcm_MaximumProbability,1.0,1.0,1.0,dce_win
3253,original_shape_Sphericity,0.79,0.74,0.84,dce_wout
3254,original_glcm_SumAverage,0.94,0.92,0.95,dce_win
3255,original_shape_SurfaceArea,0.99,0.99,1.0,dce_wout
3256,original_glcm_SumEntropy,1.0,1.0,1.0,dce_win
3257,original_shape_SurfaceVolumeRatio,0.98,0.97,0.98,dce_wout
3258,original_glcm_SumSquares,1.0,1.0,1.0,dce_win
3259,original_shape_VoxelVolume,1.0,1.0,1.0,dce_wout
3260,original_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
3261,original_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
3262,original_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_win
3263,original_firstorder_90Percentile,1.0,1.0,1.0,dce_wout
3264,original_glrlm_GrayLevelVariance,1.0,1.0,1.0,dce_win
3265,original_firstorder_Energy,1.0,1.0,1.0,dce_wout
3266,original_glrlm_HighGrayLevelRunEmphasis,0.93,0.91,0.95,dce_win
3267,original_firstorder_Entropy,1.0,1.0,1.0,dce_wout
3268,original_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_win
3269,original_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
3270,original_glrlm_LongRunHighGrayLevelEmphasis,0.93,0.9,0.94,dce_win
3271,original_firstorder_Kurtosis,0.98,0.97,0.98,dce_wout
3272,original_glrlm_LongRunLowGrayLevelEmphasis,0.97,0.96,0.98,dce_win
3273,original_firstorder_Maximum,0.97,0.97,0.98,dce_wout
3274,original_glrlm_LowGrayLevelRunEmphasis,0.91,0.89,0.93,dce_win
3275,original_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
3276,original_glrlm_RunEntropy,1.0,1.0,1.0,dce_win
3277,original_firstorder_Mean,1.0,1.0,1.0,dce_wout
3278,original_firstorder_Median,1.0,1.0,1.0,dce_wout
3279,original_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_win
3280,original_firstorder_Minimum,0.95,0.94,0.96,dce_wout
3281,original_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_win
3282,original_glrlm_RunPercentage,1.0,1.0,1.0,dce_win
3283,original_firstorder_Range,0.98,0.97,0.98,dce_wout
3284,original_glrlm_RunVariance,1.0,1.0,1.0,dce_win
3285,original_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
3286,original_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_win
3287,original_firstorder_RootMeanSquared,1.0,1.0,1.0,dce_wout
3288,original_glrlm_ShortRunHighGrayLevelEmphasis,0.93,0.91,0.95,dce_win
3289,original_firstorder_Skewness,0.98,0.97,0.99,dce_wout
3290,original_glrlm_ShortRunLowGrayLevelEmphasis,0.89,0.86,0.92,dce_win
3291,original_firstorder_TotalEnergy,1.0,1.0,1.0,dce_wout
3292,original_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
3293,original_firstorder_Uniformity,1.0,1.0,1.0,dce_wout
3294,original_firstorder_Variance,1.0,1.0,1.0,dce_wout
3295,original_glszm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,dce_win
3296,original_glszm_GrayLevelVariance,1.0,1.0,1.0,dce_win
3297,original_glcm_Autocorrelation,0.96,0.95,0.97,dce_wout
3298,original_glszm_HighGrayLevelZoneEmphasis,0.93,0.91,0.95,dce_win
3299,original_glcm_ClusterProminence,0.94,0.93,0.96,dce_wout
3300,original_glcm_ClusterShade,0.96,0.94,0.97,dce_wout
3301,original_glszm_LargeAreaEmphasis,1.0,1.0,1.0,dce_win
3302,original_glszm_LargeAreaHighGrayLevelEmphasis,0.95,0.93,0.96,dce_win
3303,original_glcm_ClusterTendency,1.0,1.0,1.0,dce_wout
3304,original_glszm_LargeAreaLowGrayLevelEmphasis,0.98,0.98,0.99,dce_win
3305,original_glcm_Contrast,1.0,1.0,1.0,dce_wout
3306,original_glszm_LowGrayLevelZoneEmphasis,0.87,0.83,0.9,dce_win
3307,original_glcm_Correlation,0.99,0.99,1.0,dce_wout
3308,original_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,dce_win
3309,original_glcm_DifferenceAverage,1.0,1.0,1.0,dce_wout
3310,original_glszm_SizeZoneNonUniformityNormalized,0.97,0.95,0.97,dce_win
3311,original_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_wout
3312,original_glszm_SmallAreaEmphasis,0.96,0.94,0.97,dce_win
3313,original_glcm_DifferenceVariance,1.0,1.0,1.0,dce_wout
3314,original_glszm_SmallAreaHighGrayLevelEmphasis,0.92,0.9,0.94,dce_win
3315,original_glcm_Id,1.0,1.0,1.0,dce_wout
3316,original_glszm_SmallAreaLowGrayLevelEmphasis,0.86,0.82,0.89,dce_win
3317,original_glcm_Idm,1.0,1.0,1.0,dce_wout
3318,original_glszm_ZoneEntropy,0.99,0.99,0.99,dce_win
3319,original_glcm_Idmn,0.9,0.88,0.93,dce_wout
3320,original_glszm_ZonePercentage,1.0,1.0,1.0,dce_win
3321,original_glcm_Idn,0.93,0.91,0.95,dce_wout
3322,original_glszm_ZoneVariance,1.0,1.0,1.0,dce_win
3323,original_glcm_Imc1,1.0,1.0,1.0,dce_wout
3324,original_ngtdm_Busyness,0.97,0.97,0.98,dce_win
3325,original_glcm_Imc2,1.0,0.99,1.0,dce_wout
3326,original_ngtdm_Coarseness,1.0,1.0,1.0,dce_win
3327,original_glcm_InverseVariance,1.0,1.0,1.0,dce_wout
3328,original_ngtdm_Complexity,0.99,0.99,0.99,dce_win
3329,original_glcm_JointAverage,0.95,0.94,0.96,dce_wout
3330,original_ngtdm_Contrast,0.99,0.98,0.99,dce_win
3331,original_glcm_JointEnergy,1.0,1.0,1.0,dce_wout
3332,original_ngtdm_Strength,0.98,0.98,0.99,dce_win
3333,original_glcm_JointEntropy,1.0,1.0,1.0,dce_wout
3334,original_gldm_DependenceEntropy,1.0,1.0,1.0,dce_win
3335,original_glcm_MCC,0.91,0.88,0.93,dce_wout
3336,original_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_win
3337,original_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_win
3338,original_glcm_MaximumProbability,1.0,1.0,1.0,dce_wout
3339,original_glcm_SumAverage,0.95,0.94,0.96,dce_wout
3340,original_gldm_DependenceVariance,1.0,1.0,1.0,dce_win
3341,original_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
3342,original_glcm_SumEntropy,1.0,1.0,1.0,dce_wout
3343,original_gldm_GrayLevelVariance,1.0,1.0,1.0,dce_win
3344,original_glcm_SumSquares,1.0,1.0,1.0,dce_wout
3345,original_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
3346,original_gldm_HighGrayLevelEmphasis,0.93,0.91,0.95,dce_win
3347,original_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_win
3348,original_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_wout
3349,original_gldm_LargeDependenceHighGrayLevelEmphasis,0.93,0.91,0.95,dce_win
3350,original_glrlm_GrayLevelVariance,1.0,1.0,1.0,dce_wout
3351,original_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.95,0.97,dce_win
3352,original_glrlm_HighGrayLevelRunEmphasis,0.96,0.95,0.97,dce_wout
3353,original_gldm_LowGrayLevelEmphasis,0.91,0.89,0.94,dce_win
3354,original_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_wout
3355,original_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce_win
3356,original_glrlm_LongRunHighGrayLevelEmphasis,0.94,0.92,0.96,dce_wout
3357,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.93,0.91,0.95,dce_win
3358,original_glrlm_LongRunLowGrayLevelEmphasis,0.96,0.94,0.97,dce_wout
3359,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.78,0.73,0.83,dce_win
3360,original_glrlm_LowGrayLevelRunEmphasis,0.92,0.9,0.94,dce_wout
3361,log-sigma-2-0-mm-3D_firstorder_10Percentile,1.0,1.0,1.0,dce_win
3362,original_glrlm_RunEntropy,1.0,1.0,1.0,dce_wout
3363,log-sigma-2-0-mm-3D_firstorder_90Percentile,1.0,1.0,1.0,dce_win
3364,original_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_wout
3365,log-sigma-2-0-mm-3D_firstorder_Energy,1.0,1.0,1.0,dce_win
3366,original_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_wout
3367,log-sigma-2-0-mm-3D_firstorder_Entropy,1.0,1.0,1.0,dce_win
3368,original_glrlm_RunPercentage,1.0,1.0,1.0,dce_wout
3369,log-sigma-2-0-mm-3D_firstorder_InterquartileRange,1.0,1.0,1.0,dce_win
3370,original_glrlm_RunVariance,1.0,1.0,1.0,dce_wout
3371,log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.99,0.99,0.99,dce_win
3372,original_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_wout
3373,log-sigma-2-0-mm-3D_firstorder_Maximum,0.96,0.95,0.97,dce_win
3374,original_glrlm_ShortRunHighGrayLevelEmphasis,0.97,0.96,0.97,dce_wout
3375,log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
3376,original_glrlm_ShortRunLowGrayLevelEmphasis,0.91,0.88,0.93,dce_wout
3377,log-sigma-2-0-mm-3D_firstorder_Mean,1.0,0.99,1.0,dce_win
3378,original_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
3379,log-sigma-2-0-mm-3D_firstorder_Median,0.99,0.99,1.0,dce_win
3380,original_glszm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,dce_wout
3381,log-sigma-2-0-mm-3D_firstorder_Minimum,0.97,0.96,0.97,dce_win
3382,original_glszm_GrayLevelVariance,0.98,0.98,0.99,dce_wout
3383,log-sigma-2-0-mm-3D_firstorder_Range,0.98,0.97,0.98,dce_win
3384,original_glszm_HighGrayLevelZoneEmphasis,0.96,0.95,0.97,dce_wout
3385,log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_win
3386,original_glszm_LargeAreaEmphasis,1.0,1.0,1.0,dce_wout
3387,log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.99,0.99,1.0,dce_win
3388,original_glszm_LargeAreaHighGrayLevelEmphasis,0.97,0.96,0.98,dce_wout
3389,log-sigma-2-0-mm-3D_firstorder_Skewness,0.99,0.98,0.99,dce_win
3390,original_glszm_LargeAreaLowGrayLevelEmphasis,0.98,0.97,0.98,dce_wout
3391,log-sigma-2-0-mm-3D_firstorder_TotalEnergy,1.0,1.0,1.0,dce_win
3392,original_glszm_LowGrayLevelZoneEmphasis,0.89,0.86,0.91,dce_wout
3393,log-sigma-2-0-mm-3D_firstorder_Uniformity,1.0,1.0,1.0,dce_win
3394,original_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,dce_wout
3395,log-sigma-2-0-mm-3D_firstorder_Variance,1.0,1.0,1.0,dce_win
3396,original_glszm_SizeZoneNonUniformityNormalized,0.96,0.95,0.97,dce_wout
3397,original_glszm_SmallAreaEmphasis,0.95,0.94,0.96,dce_wout
3398,log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.95,0.93,0.96,dce_win
3399,log-sigma-2-0-mm-3D_glcm_ClusterProminence,1.0,1.0,1.0,dce_win
3400,original_glszm_SmallAreaHighGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
3401,log-sigma-2-0-mm-3D_glcm_ClusterShade,1.0,1.0,1.0,dce_win
3402,original_glszm_SmallAreaLowGrayLevelEmphasis,0.88,0.84,0.91,dce_wout
3403,log-sigma-2-0-mm-3D_glcm_ClusterTendency,1.0,1.0,1.0,dce_win
3404,original_glszm_ZoneEntropy,0.98,0.98,0.99,dce_wout
3405,log-sigma-2-0-mm-3D_glcm_Contrast,1.0,1.0,1.0,dce_win
3406,original_glszm_ZonePercentage,1.0,1.0,1.0,dce_wout
3407,log-sigma-2-0-mm-3D_glcm_Correlation,1.0,1.0,1.0,dce_win
3408,original_glszm_ZoneVariance,1.0,1.0,1.0,dce_wout
3409,log-sigma-2-0-mm-3D_glcm_DifferenceAverage,1.0,1.0,1.0,dce_win
3410,original_ngtdm_Busyness,0.96,0.95,0.97,dce_wout
3411,log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_win
3412,original_ngtdm_Coarseness,1.0,1.0,1.0,dce_wout
3413,log-sigma-2-0-mm-3D_glcm_DifferenceVariance,1.0,1.0,1.0,dce_win
3414,original_ngtdm_Complexity,0.99,0.99,0.99,dce_wout
3415,log-sigma-2-0-mm-3D_glcm_Id,1.0,1.0,1.0,dce_win
3416,original_ngtdm_Contrast,0.96,0.95,0.97,dce_wout
3417,log-sigma-2-0-mm-3D_glcm_Idm,1.0,1.0,1.0,dce_win
3418,original_ngtdm_Strength,0.98,0.98,0.99,dce_wout
3419,log-sigma-2-0-mm-3D_glcm_Idmn,0.92,0.9,0.94,dce_win
3420,original_gldm_DependenceEntropy,1.0,1.0,1.0,dce_wout
3421,log-sigma-2-0-mm-3D_glcm_Idn,0.94,0.93,0.96,dce_win
3422,original_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_wout
3423,log-sigma-2-0-mm-3D_glcm_Imc1,0.99,0.99,0.99,dce_win
3424,original_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_wout
3425,log-sigma-2-0-mm-3D_glcm_Imc2,1.0,1.0,1.0,dce_win
3426,original_gldm_DependenceVariance,1.0,1.0,1.0,dce_wout
3427,log-sigma-2-0-mm-3D_glcm_InverseVariance,1.0,1.0,1.0,dce_win
3428,original_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
3429,log-sigma-2-0-mm-3D_glcm_JointAverage,0.97,0.95,0.97,dce_win
3430,original_gldm_GrayLevelVariance,1.0,1.0,1.0,dce_wout
3431,log-sigma-2-0-mm-3D_glcm_JointEnergy,1.0,1.0,1.0,dce_win
3432,original_gldm_HighGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
3433,log-sigma-2-0-mm-3D_glcm_JointEntropy,1.0,1.0,1.0,dce_win
3434,original_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_wout
3435,log-sigma-2-0-mm-3D_glcm_MCC,0.96,0.95,0.97,dce_win
3436,original_gldm_LargeDependenceHighGrayLevelEmphasis,0.91,0.89,0.93,dce_wout
3437,log-sigma-2-0-mm-3D_glcm_MaximumProbability,1.0,1.0,1.0,dce_win
3438,original_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.95,0.97,dce_wout
3439,log-sigma-2-0-mm-3D_glcm_SumAverage,0.97,0.95,0.97,dce_win
3440,original_gldm_LowGrayLevelEmphasis,0.92,0.9,0.94,dce_wout
3441,log-sigma-2-0-mm-3D_glcm_SumEntropy,1.0,1.0,1.0,dce_win
3442,original_gldm_SmallDependenceEmphasis,1.0,1.0,1.0,dce_wout
3443,log-sigma-2-0-mm-3D_glcm_SumSquares,1.0,1.0,1.0,dce_win
3444,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.98,0.99,dce_wout
3445,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
3446,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.82,0.78,0.86,dce_wout
3447,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_win
3448,log-sigma-2-0-mm-3D_firstorder_10Percentile,1.0,1.0,1.0,dce_wout
3449,log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,1.0,1.0,1.0,dce_win
3450,log-sigma-2-0-mm-3D_firstorder_90Percentile,1.0,1.0,1.0,dce_wout
3451,log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.95,0.93,0.96,dce_win
3452,log-sigma-2-0-mm-3D_firstorder_Energy,1.0,1.0,1.0,dce_wout
3453,log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce_win
3454,log-sigma-2-0-mm-3D_firstorder_Entropy,1.0,1.0,1.0,dce_wout
3455,log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.95,0.93,0.96,dce_win
3456,log-sigma-2-0-mm-3D_firstorder_InterquartileRange,1.0,1.0,1.0,dce_wout
3457,log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.95,0.94,0.96,dce_win
3458,log-sigma-2-0-mm-3D_firstorder_Kurtosis,0.98,0.98,0.99,dce_wout
3459,log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.92,0.9,0.94,dce_win
3460,log-sigma-2-0-mm-3D_firstorder_Maximum,0.97,0.97,0.98,dce_wout
3461,log-sigma-2-0-mm-3D_glrlm_RunEntropy,0.99,0.99,1.0,dce_win
3462,log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
3463,log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,dce_win
3464,log-sigma-2-0-mm-3D_firstorder_Mean,0.99,0.99,0.99,dce_wout
3465,log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce_win
3466,log-sigma-2-0-mm-3D_firstorder_Median,0.99,0.99,0.99,dce_wout
3467,log-sigma-2-0-mm-3D_glrlm_RunPercentage,1.0,1.0,1.0,dce_win
3468,log-sigma-2-0-mm-3D_firstorder_Minimum,0.98,0.97,0.98,dce_wout
3469,log-sigma-2-0-mm-3D_firstorder_Range,0.99,0.98,0.99,dce_wout
3470,log-sigma-2-0-mm-3D_glrlm_RunVariance,1.0,1.0,1.0,dce_win
3471,log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce_wout
3472,log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce_win
3473,log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.96,0.94,0.97,dce_win
3474,log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.99,0.99,0.99,dce_wout
3475,log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.9,0.87,0.92,dce_win
3476,log-sigma-2-0-mm-3D_firstorder_Skewness,0.98,0.97,0.98,dce_wout
3477,log-sigma-2-0-mm-3D_firstorder_TotalEnergy,1.0,1.0,1.0,dce_wout
3478,log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.99,0.99,0.99,dce_win
3479,log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.98,0.98,0.99,dce_win
3480,log-sigma-2-0-mm-3D_firstorder_Uniformity,1.0,1.0,1.0,dce_wout
3481,log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.99,0.99,0.99,dce_win
3482,log-sigma-2-0-mm-3D_firstorder_Variance,1.0,1.0,1.0,dce_wout
3483,log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.94,0.92,0.95,dce_win
3484,log-sigma-2-0-mm-3D_glcm_Autocorrelation,1.0,0.99,1.0,dce_wout
3485,log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,1.0,0.99,1.0,dce_win
3486,log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.94,0.92,0.95,dce_wout
3487,log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.98,0.97,0.99,dce_win
3488,log-sigma-2-0-mm-3D_glcm_ClusterShade,0.92,0.9,0.94,dce_wout
3489,log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.97,0.98,dce_win
3490,log-sigma-2-0-mm-3D_glcm_ClusterTendency,1.0,1.0,1.0,dce_wout
3491,log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.87,0.84,0.9,dce_win
3492,log-sigma-2-0-mm-3D_glcm_Contrast,1.0,1.0,1.0,dce_wout
3493,log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.99,0.99,0.99,dce_win
3494,log-sigma-2-0-mm-3D_glcm_Correlation,0.99,0.99,0.99,dce_wout
3495,log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.9,0.87,0.92,dce_win
3496,log-sigma-2-0-mm-3D_glcm_DifferenceAverage,1.0,1.0,1.0,dce_wout
3497,log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,0.85,0.81,0.89,dce_win
3498,log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,1.0,1.0,1.0,dce_wout
3499,log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.94,0.93,0.96,dce_win
3500,log-sigma-2-0-mm-3D_glcm_DifferenceVariance,1.0,1.0,1.0,dce_wout
3501,log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.81,0.76,0.85,dce_win
3502,log-sigma-2-0-mm-3D_glcm_Id,1.0,1.0,1.0,dce_wout
3503,log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.99,0.99,0.99,dce_win
3504,log-sigma-2-0-mm-3D_glcm_Idm,1.0,1.0,1.0,dce_wout
3505,log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.99,0.99,1.0,dce_win
3506,log-sigma-2-0-mm-3D_glcm_Idmn,0.92,0.89,0.94,dce_wout
3507,log-sigma-2-0-mm-3D_glszm_ZoneVariance,1.0,0.99,1.0,dce_win
3508,log-sigma-2-0-mm-3D_glcm_Idn,0.95,0.93,0.96,dce_wout
3509,log-sigma-2-0-mm-3D_ngtdm_Busyness,0.97,0.96,0.97,dce_win
3510,log-sigma-2-0-mm-3D_glcm_Imc1,0.99,0.99,1.0,dce_wout
3511,log-sigma-2-0-mm-3D_ngtdm_Coarseness,1.0,1.0,1.0,dce_win
3512,log-sigma-2-0-mm-3D_glcm_Imc2,1.0,0.99,1.0,dce_wout
3513,log-sigma-2-0-mm-3D_ngtdm_Complexity,0.98,0.98,0.99,dce_win
3514,log-sigma-2-0-mm-3D_glcm_InverseVariance,1.0,1.0,1.0,dce_wout
3515,log-sigma-2-0-mm-3D_ngtdm_Contrast,0.96,0.94,0.97,dce_win
3516,log-sigma-2-0-mm-3D_glcm_JointAverage,0.98,0.97,0.98,dce_wout
3517,log-sigma-2-0-mm-3D_ngtdm_Strength,0.95,0.94,0.97,dce_win
3518,log-sigma-2-0-mm-3D_glcm_JointEnergy,1.0,1.0,1.0,dce_wout
3519,log-sigma-2-0-mm-3D_gldm_DependenceEntropy,1.0,1.0,1.0,dce_win
3520,log-sigma-2-0-mm-3D_glcm_JointEntropy,1.0,1.0,1.0,dce_wout
3521,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,1.0,1.0,1.0,dce_win
3522,log-sigma-2-0-mm-3D_glcm_MCC,0.88,0.85,0.91,dce_wout
3523,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,1.0,1.0,1.0,dce_win
3524,log-sigma-2-0-mm-3D_glcm_MaximumProbability,1.0,1.0,1.0,dce_wout
3525,log-sigma-2-0-mm-3D_gldm_DependenceVariance,1.0,1.0,1.0,dce_win
3526,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_win
3527,log-sigma-2-0-mm-3D_glcm_SumAverage,0.98,0.97,0.98,dce_wout
3528,log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,1.0,1.0,1.0,dce_win
3529,log-sigma-2-0-mm-3D_glcm_SumEntropy,1.0,1.0,1.0,dce_wout
3530,log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.95,0.93,0.96,dce_win
3531,log-sigma-2-0-mm-3D_glcm_SumSquares,1.0,1.0,1.0,dce_wout
3532,log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce_win
3533,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,dce_wout
3534,log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.93,0.91,0.95,dce_win
3535,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce_wout
3536,log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.95,0.93,0.96,dce_win
3537,log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,1.0,1.0,1.0,dce_wout
3538,log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.93,0.91,0.95,dce_win
