,feature,icc_value,c_down,c_up,sequence
2741,squareroot_glrlm_ShortRunLowGrayLevelEmphasis,0.95,0.94,0.96,t2w
2742,squareroot_glrlm_RunLengthNonUniformityNormalized,0.99,0.99,1.0,adc
2743,squareroot_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
2744,squareroot_glrlm_RunPercentage,0.99,0.99,1.0,adc
2745,squareroot_glszm_GrayLevelNonUniformityNormalized,0.98,0.97,0.98,t2w
2746,squareroot_glrlm_RunVariance,1.0,0.99,1.0,adc
2747,squareroot_glszm_GrayLevelVariance,0.99,0.99,0.99,t2w
2748,squareroot_glrlm_ShortRunEmphasis,0.99,0.99,1.0,adc
2749,squareroot_glszm_HighGrayLevelZoneEmphasis,0.99,0.99,0.99,t2w
2750,squareroot_glrlm_ShortRunHighGrayLevelEmphasis,0.85,0.81,0.89,adc
2751,squareroot_glszm_LargeAreaEmphasis,0.99,0.98,0.99,t2w
2752,squareroot_glrlm_ShortRunLowGrayLevelEmphasis,0.88,0.85,0.91,adc
2753,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.98,0.97,0.98,t2w
2754,squareroot_glszm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2755,squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.98,0.97,0.99,t2w
2756,squareroot_glszm_GrayLevelNonUniformityNormalized,0.97,0.96,0.98,adc
2757,squareroot_glszm_LowGrayLevelZoneEmphasis,0.92,0.9,0.94,t2w
2758,squareroot_glszm_GrayLevelVariance,0.96,0.95,0.97,adc
2759,squareroot_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,t2w
2760,squareroot_glszm_HighGrayLevelZoneEmphasis,0.85,0.81,0.88,adc
2761,squareroot_glszm_SizeZoneNonUniformityNormalized,0.99,0.98,0.99,t2w
2762,squareroot_glszm_SmallAreaEmphasis,0.99,0.98,0.99,t2w
2763,squareroot_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
2764,squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.93,0.91,0.95,adc
2765,squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.99,0.99,0.99,t2w
2766,squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.85,0.81,0.89,adc
2767,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,0.92,0.9,0.94,t2w
2768,squareroot_glszm_LowGrayLevelZoneEmphasis,0.84,0.79,0.87,adc
2769,squareroot_glszm_ZoneEntropy,0.98,0.98,0.99,t2w
2770,squareroot_glszm_SizeZoneNonUniformity,0.99,0.99,0.99,adc
2771,squareroot_glszm_ZonePercentage,0.99,0.99,0.99,t2w
2772,squareroot_glszm_ZoneVariance,0.99,0.98,0.99,t2w
2773,squareroot_glszm_SizeZoneNonUniformityNormalized,0.94,0.92,0.96,adc
2774,squareroot_ngtdm_Busyness,0.99,0.98,0.99,t2w
2775,squareroot_glszm_SmallAreaEmphasis,0.94,0.92,0.95,adc
2776,squareroot_ngtdm_Coarseness,0.98,0.98,0.99,t2w
2777,squareroot_glszm_SmallAreaHighGrayLevelEmphasis,0.86,0.82,0.89,adc
2778,squareroot_ngtdm_Complexity,0.95,0.93,0.96,t2w
2779,squareroot_glszm_SmallAreaLowGrayLevelEmphasis,0.76,0.7,0.81,adc
2780,squareroot_ngtdm_Contrast,0.98,0.97,0.98,t2w
2781,squareroot_glszm_ZoneEntropy,0.97,0.96,0.98,adc
2782,squareroot_glszm_ZonePercentage,0.99,0.99,0.99,adc
2783,squareroot_ngtdm_Strength,0.83,0.79,0.87,t2w
2784,squareroot_glszm_ZoneVariance,1.0,1.0,1.0,adc
2785,squareroot_gldm_DependenceEntropy,0.99,0.99,1.0,t2w
2786,squareroot_ngtdm_Busyness,0.85,0.81,0.88,adc
2787,squareroot_gldm_DependenceNonUniformity,1.0,1.0,1.0,t2w
2788,squareroot_ngtdm_Coarseness,0.99,0.98,0.99,adc
2789,squareroot_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,t2w
2790,squareroot_ngtdm_Complexity,0.95,0.93,0.96,adc
2791,squareroot_gldm_DependenceVariance,0.99,0.98,0.99,t2w
2792,squareroot_ngtdm_Contrast,0.96,0.95,0.97,adc
2793,squareroot_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,t2w
2794,squareroot_ngtdm_Strength,0.93,0.92,0.95,adc
2795,squareroot_gldm_GrayLevelVariance,0.99,0.99,0.99,t2w
2796,squareroot_gldm_DependenceEntropy,0.98,0.98,0.99,adc
2797,squareroot_gldm_HighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2798,squareroot_gldm_DependenceNonUniformity,1.0,0.99,1.0,adc
2799,squareroot_gldm_LargeDependenceEmphasis,0.98,0.98,0.99,t2w
2800,squareroot_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,adc
2801,squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,0.99,1.0,t2w
2802,squareroot_gldm_DependenceVariance,0.99,0.99,0.99,adc
2803,squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.97,0.96,0.98,t2w
2804,squareroot_gldm_LowGrayLevelEmphasis,0.96,0.94,0.97,t2w
2805,squareroot_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
2806,squareroot_gldm_GrayLevelVariance,0.98,0.97,0.98,adc
2807,squareroot_gldm_SmallDependenceEmphasis,0.99,0.99,0.99,t2w
2808,squareroot_gldm_HighGrayLevelEmphasis,0.85,0.81,0.88,adc
2809,squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,0.99,0.99,1.0,t2w
2810,squareroot_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,adc
2811,squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.87,0.84,0.91,t2w
2812,logarithm_firstorder_10Percentile,0.99,0.99,0.99,t2w
2813,squareroot_gldm_LargeDependenceHighGrayLevelEmphasis,0.8,0.76,0.85,adc
2814,squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.65,0.59,0.72,adc
2815,logarithm_firstorder_90Percentile,0.99,0.99,0.99,t2w
2816,logarithm_firstorder_Energy,1.0,1.0,1.0,t2w
2817,squareroot_gldm_LowGrayLevelEmphasis,0.88,0.84,0.91,adc
2818,logarithm_firstorder_Entropy,0.99,0.98,0.99,t2w
2819,squareroot_gldm_SmallDependenceEmphasis,0.99,0.99,0.99,adc
2820,logarithm_firstorder_InterquartileRange,0.99,0.99,0.99,t2w
2821,squareroot_gldm_SmallDependenceHighGrayLevelEmphasis,0.9,0.87,0.93,adc
2822,logarithm_firstorder_Kurtosis,0.99,0.99,1.0,t2w
2823,squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.85,0.81,0.89,adc
2824,logarithm_firstorder_Maximum,0.99,0.99,0.99,t2w
2825,logarithm_firstorder_10Percentile,1.0,1.0,1.0,adc
2826,logarithm_firstorder_MeanAbsoluteDeviation,0.99,0.99,0.99,t2w
2827,logarithm_firstorder_90Percentile,1.0,1.0,1.0,adc
2828,logarithm_firstorder_Energy,1.0,1.0,1.0,adc
2829,logarithm_firstorder_Mean,1.0,1.0,1.0,t2w
2830,logarithm_firstorder_Entropy,0.99,0.98,0.99,adc
2831,logarithm_firstorder_Median,0.99,0.99,1.0,t2w
2832,logarithm_firstorder_InterquartileRange,0.99,0.99,0.99,adc
2833,logarithm_firstorder_Minimum,0.99,0.99,0.99,t2w
2834,logarithm_firstorder_Kurtosis,0.74,0.68,0.79,adc
2835,logarithm_firstorder_Range,0.99,0.99,0.99,t2w
2836,logarithm_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,0.99,t2w
2837,logarithm_firstorder_Maximum,1.0,1.0,1.0,adc
2838,logarithm_firstorder_MeanAbsoluteDeviation,0.98,0.97,0.98,adc
2839,logarithm_firstorder_RootMeanSquared,0.99,0.99,0.99,t2w
2840,logarithm_firstorder_Mean,1.0,1.0,1.0,adc
2841,logarithm_firstorder_Skewness,1.0,1.0,1.0,t2w
2842,logarithm_firstorder_TotalEnergy,1.0,1.0,1.0,t2w
2843,logarithm_firstorder_Median,1.0,1.0,1.0,adc
2844,logarithm_firstorder_Uniformity,0.98,0.98,0.99,t2w
2845,logarithm_firstorder_Minimum,0.81,0.77,0.86,adc
2846,logarithm_firstorder_Range,0.82,0.78,0.86,adc
2847,logarithm_firstorder_Variance,0.99,0.99,0.99,t2w
2848,logarithm_glcm_Autocorrelation,1.0,1.0,1.0,t2w
2849,logarithm_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,0.99,adc
2850,logarithm_glcm_ClusterProminence,1.0,1.0,1.0,t2w
2851,logarithm_firstorder_RootMeanSquared,1.0,1.0,1.0,adc
2852,logarithm_glcm_ClusterShade,1.0,1.0,1.0,t2w
2853,logarithm_firstorder_Skewness,0.8,0.75,0.84,adc
2854,logarithm_glcm_ClusterTendency,0.99,0.99,0.99,t2w
2855,logarithm_firstorder_TotalEnergy,1.0,1.0,1.0,adc
2856,logarithm_glcm_Contrast,0.99,0.99,0.99,t2w
2857,logarithm_firstorder_Uniformity,0.99,0.99,0.99,adc
2858,logarithm_firstorder_Variance,0.96,0.95,0.97,adc
2859,logarithm_glcm_Correlation,0.99,0.99,0.99,t2w
2860,logarithm_glcm_Autocorrelation,0.89,0.87,0.92,adc
2861,logarithm_glcm_DifferenceAverage,0.99,0.99,0.99,t2w
2862,logarithm_glcm_ClusterProminence,0.97,0.97,0.98,adc
2863,logarithm_glcm_DifferenceEntropy,0.98,0.98,0.99,t2w
2864,logarithm_glcm_ClusterShade,0.97,0.96,0.98,adc
2865,logarithm_glcm_DifferenceVariance,0.99,0.99,0.99,t2w
2866,logarithm_glcm_Id,0.98,0.98,0.99,t2w
2867,logarithm_glcm_ClusterTendency,0.97,0.96,0.98,adc
2868,logarithm_glcm_Idm,0.98,0.98,0.99,t2w
2869,logarithm_glcm_Contrast,0.97,0.97,0.98,adc
2870,logarithm_glcm_Idmn,0.99,0.99,0.99,t2w
2871,logarithm_glcm_Correlation,0.93,0.92,0.95,adc
2872,logarithm_glcm_Idn,0.99,0.99,1.0,t2w
2873,logarithm_glcm_DifferenceAverage,0.98,0.98,0.99,adc
2874,logarithm_glcm_Imc1,0.99,0.99,0.99,t2w
2875,logarithm_glcm_DifferenceEntropy,0.98,0.98,0.99,adc
2876,logarithm_glcm_Imc2,0.99,0.99,0.99,t2w
2877,logarithm_glcm_DifferenceVariance,0.97,0.96,0.98,adc
2878,logarithm_glcm_InverseVariance,0.99,0.98,0.99,t2w
2879,logarithm_glcm_Id,0.99,0.99,0.99,adc
2880,logarithm_glcm_JointAverage,0.99,0.99,1.0,t2w
2881,logarithm_glcm_Idm,0.99,0.99,0.99,adc
2882,logarithm_glcm_JointEnergy,0.98,0.97,0.98,t2w
2883,logarithm_glcm_Idmn,0.77,0.72,0.82,adc
2884,logarithm_glcm_JointEntropy,0.99,0.98,0.99,t2w
2885,logarithm_glcm_Idn,0.76,0.71,0.82,adc
2886,logarithm_glcm_MCC,0.97,0.96,0.98,t2w
2887,logarithm_glcm_MaximumProbability,0.98,0.97,0.98,t2w
2888,logarithm_glcm_Imc1,0.99,0.98,0.99,adc
2889,logarithm_glcm_SumAverage,0.99,0.99,1.0,t2w
2890,logarithm_glcm_Imc2,0.98,0.98,0.99,adc
2891,logarithm_glcm_SumEntropy,0.98,0.98,0.99,t2w
2892,logarithm_glcm_InverseVariance,0.99,0.99,0.99,adc
2893,logarithm_glcm_SumSquares,0.99,0.99,0.99,t2w
2894,logarithm_glcm_JointAverage,0.82,0.77,0.86,adc
2895,logarithm_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,t2w
2896,logarithm_glcm_JointEnergy,0.99,0.99,0.99,adc
2897,logarithm_glcm_JointEntropy,0.99,0.99,0.99,adc
2898,logarithm_glrlm_GrayLevelNonUniformityNormalized,0.98,0.98,0.99,t2w
2899,logarithm_glcm_MCC,0.88,0.85,0.91,adc
2900,logarithm_glrlm_GrayLevelVariance,0.99,0.99,0.99,t2w
2901,logarithm_glcm_MaximumProbability,0.99,0.99,0.99,adc
2902,logarithm_glrlm_HighGrayLevelRunEmphasis,1.0,0.99,1.0,t2w
2903,logarithm_glcm_SumAverage,0.82,0.77,0.86,adc
2904,logarithm_glrlm_LongRunEmphasis,0.98,0.98,0.99,t2w
2905,logarithm_glcm_SumEntropy,0.99,0.99,0.99,adc
2906,logarithm_glrlm_LongRunHighGrayLevelEmphasis,1.0,1.0,1.0,t2w
2907,logarithm_glcm_SumSquares,0.97,0.96,0.98,adc
2908,logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.99,0.99,0.99,t2w
2909,logarithm_glrlm_LowGrayLevelRunEmphasis,0.95,0.94,0.96,t2w
2910,logarithm_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
2911,logarithm_glrlm_RunEntropy,0.99,0.98,0.99,t2w
2912,logarithm_glrlm_GrayLevelNonUniformityNormalized,0.99,0.98,0.99,adc
2913,logarithm_glrlm_RunLengthNonUniformity,1.0,1.0,1.0,t2w
2914,logarithm_glrlm_GrayLevelVariance,0.96,0.95,0.97,adc
2915,logarithm_glrlm_RunLengthNonUniformityNormalized,0.98,0.98,0.99,t2w
2916,logarithm_glrlm_HighGrayLevelRunEmphasis,0.89,0.87,0.92,adc
2917,logarithm_glrlm_RunPercentage,0.98,0.98,0.99,t2w
2918,logarithm_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
2919,logarithm_glrlm_LongRunHighGrayLevelEmphasis,0.86,0.82,0.89,adc
2920,logarithm_glrlm_RunVariance,0.99,0.98,0.99,t2w
2921,logarithm_glrlm_LongRunLowGrayLevelEmphasis,0.76,0.7,0.81,adc
2922,logarithm_glrlm_ShortRunEmphasis,0.98,0.97,0.99,t2w
2923,logarithm_glrlm_LowGrayLevelRunEmphasis,0.78,0.73,0.83,adc
2924,logarithm_glrlm_ShortRunHighGrayLevelEmphasis,1.0,0.99,1.0,t2w
2925,logarithm_glrlm_ShortRunLowGrayLevelEmphasis,0.95,0.94,0.97,t2w
2926,logarithm_glrlm_RunEntropy,0.98,0.97,0.99,adc
2927,logarithm_glrlm_RunLengthNonUniformity,1.0,0.99,1.0,adc
2928,logarithm_glszm_GrayLevelNonUniformity,1.0,1.0,1.0,t2w
2929,logarithm_glrlm_RunLengthNonUniformityNormalized,0.99,0.99,1.0,adc
2930,logarithm_glszm_GrayLevelNonUniformityNormalized,0.98,0.97,0.98,t2w
2931,logarithm_glrlm_RunPercentage,1.0,0.99,1.0,adc
2932,logarithm_glszm_GrayLevelVariance,0.99,0.99,1.0,t2w
2933,logarithm_glrlm_RunVariance,1.0,1.0,1.0,adc
2934,logarithm_glszm_HighGrayLevelZoneEmphasis,1.0,0.99,1.0,t2w
2935,logarithm_glrlm_ShortRunEmphasis,0.99,0.99,1.0,adc
2936,logarithm_glszm_LargeAreaEmphasis,0.98,0.97,0.98,t2w
2937,logarithm_glrlm_ShortRunHighGrayLevelEmphasis,0.9,0.88,0.93,adc
2938,logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.98,0.98,0.99,t2w
2939,logarithm_glrlm_ShortRunLowGrayLevelEmphasis,0.79,0.74,0.83,adc
2940,logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.96,0.95,0.97,t2w
2941,logarithm_glszm_GrayLevelNonUniformity,0.99,0.98,0.99,adc
2942,logarithm_glszm_LowGrayLevelZoneEmphasis,0.94,0.93,0.96,t2w
2943,logarithm_glszm_GrayLevelNonUniformityNormalized,0.95,0.93,0.96,adc
2944,logarithm_glszm_SizeZoneNonUniformity,1.0,1.0,1.0,t2w
2945,logarithm_glszm_GrayLevelVariance,0.96,0.95,0.97,adc
2946,logarithm_glszm_SizeZoneNonUniformityNormalized,0.99,0.98,0.99,t2w
2947,logarithm_glszm_SmallAreaEmphasis,0.99,0.98,0.99,t2w
2948,logarithm_glszm_HighGrayLevelZoneEmphasis,0.89,0.87,0.92,adc
2949,logarithm_glszm_SmallAreaHighGrayLevelEmphasis,1.0,0.99,1.0,t2w
2950,logarithm_glszm_LargeAreaEmphasis,0.99,0.99,0.99,adc
2951,logarithm_glszm_LargeAreaHighGrayLevelEmphasis,0.79,0.74,0.83,adc
2952,logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.94,0.92,0.96,t2w
2953,logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.69,0.63,0.75,adc
2954,logarithm_glszm_ZoneEntropy,0.98,0.98,0.99,t2w
2955,logarithm_glszm_LowGrayLevelZoneEmphasis,0.72,0.67,0.78,adc
2956,logarithm_glszm_ZonePercentage,0.99,0.98,0.99,t2w
2957,logarithm_glszm_SizeZoneNonUniformity,0.97,0.97,0.98,adc
2958,logarithm_glszm_ZoneVariance,0.98,0.97,0.98,t2w
2959,logarithm_glszm_SizeZoneNonUniformityNormalized,0.88,0.85,0.91,adc
2960,logarithm_ngtdm_Busyness,0.99,0.98,0.99,t2w
2961,logarithm_glszm_SmallAreaEmphasis,0.87,0.84,0.9,adc
2962,logarithm_ngtdm_Coarseness,0.98,0.98,0.99,t2w
2963,logarithm_glszm_SmallAreaHighGrayLevelEmphasis,0.9,0.87,0.93,adc
2964,logarithm_ngtdm_Complexity,0.99,0.99,1.0,t2w
2965,logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.66,0.6,0.73,adc
2966,logarithm_ngtdm_Contrast,0.99,0.99,0.99,t2w
2967,logarithm_glszm_ZoneEntropy,0.94,0.92,0.95,adc
2968,logarithm_ngtdm_Strength,0.98,0.98,0.99,t2w
2969,logarithm_glszm_ZonePercentage,0.98,0.97,0.98,adc
2970,logarithm_gldm_DependenceEntropy,0.99,0.99,0.99,t2w
2971,logarithm_glszm_ZoneVariance,0.99,0.99,1.0,adc
2972,logarithm_gldm_DependenceNonUniformity,1.0,1.0,1.0,t2w
2973,logarithm_ngtdm_Busyness,0.75,0.69,0.8,adc
2974,logarithm_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,t2w
2975,logarithm_ngtdm_Coarseness,0.99,0.98,0.99,adc
2976,logarithm_gldm_DependenceVariance,0.98,0.98,0.99,t2w
2977,logarithm_ngtdm_Complexity,0.97,0.97,0.98,adc
2978,logarithm_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,t2w
2979,logarithm_ngtdm_Contrast,0.93,0.92,0.95,adc
2980,logarithm_gldm_GrayLevelVariance,0.99,0.99,0.99,t2w
2981,logarithm_ngtdm_Strength,0.97,0.97,0.98,adc
2982,logarithm_gldm_HighGrayLevelEmphasis,1.0,0.99,1.0,t2w
2983,logarithm_gldm_DependenceEntropy,0.98,0.98,0.99,adc
2984,logarithm_gldm_LargeDependenceEmphasis,0.98,0.97,0.98,t2w
2985,logarithm_gldm_DependenceNonUniformity,1.0,0.99,1.0,adc
2986,logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,1.0,1.0,1.0,t2w
2987,logarithm_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,adc
2988,logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.95,0.93,0.96,t2w
2989,logarithm_gldm_LowGrayLevelEmphasis,0.95,0.94,0.97,t2w
2990,logarithm_gldm_DependenceVariance,0.99,0.99,1.0,adc
2991,logarithm_gldm_SmallDependenceEmphasis,0.99,0.98,0.99,t2w
2992,logarithm_gldm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
2993,logarithm_gldm_GrayLevelVariance,0.96,0.95,0.97,adc
2994,logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,1.0,0.99,1.0,t2w
2995,logarithm_gldm_HighGrayLevelEmphasis,0.89,0.87,0.92,adc
2996,logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.92,0.89,0.94,t2w
2997,exponential_firstorder_10Percentile,0.99,0.98,0.99,t2w
2998,logarithm_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,adc
2999,exponential_firstorder_90Percentile,0.98,0.98,0.99,t2w
3000,logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,0.82,0.77,0.86,adc
3001,exponential_firstorder_Energy,1.0,1.0,1.0,t2w
3002,logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,0.73,0.68,0.79,adc
3003,logarithm_gldm_LowGrayLevelEmphasis,0.78,0.73,0.83,adc
3004,exponential_firstorder_Entropy,0.97,0.96,0.98,t2w
3005,exponential_firstorder_InterquartileRange,0.98,0.98,0.99,t2w
3006,logarithm_gldm_SmallDependenceEmphasis,0.98,0.97,0.98,adc
3007,exponential_firstorder_Kurtosis,0.85,0.81,0.88,t2w
3008,logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,0.95,0.93,0.96,adc
3009,exponential_firstorder_Maximum,0.66,0.59,0.73,t2w
3010,logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.81,0.76,0.85,adc
3011,exponential_firstorder_MeanAbsoluteDeviation,0.98,0.97,0.99,t2w
3012,exponential_firstorder_10Percentile,0.99,0.99,0.99,adc
3013,exponential_firstorder_Mean,0.99,0.98,0.99,t2w
3014,exponential_firstorder_90Percentile,0.99,0.99,0.99,adc
3015,exponential_firstorder_Median,0.99,0.99,1.0,t2w
3016,exponential_firstorder_Energy,0.99,0.99,0.99,adc
3017,exponential_firstorder_Minimum,0.98,0.98,0.99,t2w
3018,exponential_firstorder_Entropy,1.0,0.99,1.0,adc
3019,exponential_firstorder_Range,0.66,0.59,0.73,t2w
3020,exponential_firstorder_InterquartileRange,1.0,0.99,1.0,adc
3021,exponential_firstorder_RobustMeanAbsoluteDeviation,0.98,0.98,0.99,t2w
3022,exponential_firstorder_Kurtosis,0.86,0.82,0.89,adc
3023,exponential_firstorder_RootMeanSquared,0.99,0.98,0.99,t2w
3024,exponential_firstorder_Maximum,0.97,0.96,0.98,adc
3025,exponential_firstorder_Skewness,0.84,0.79,0.87,t2w
3026,exponential_firstorder_MeanAbsoluteDeviation,0.99,0.99,0.99,adc
3027,exponential_firstorder_TotalEnergy,1.0,1.0,1.0,t2w
3028,exponential_firstorder_Mean,0.99,0.99,1.0,adc
3029,exponential_firstorder_Uniformity,0.97,0.97,0.98,t2w
3030,exponential_firstorder_Median,1.0,0.99,1.0,adc
3031,exponential_firstorder_Variance,0.72,0.66,0.78,t2w
3032,exponential_firstorder_Minimum,0.77,0.72,0.82,adc
3033,exponential_glcm_Autocorrelation,0.95,0.94,0.96,t2w
3034,exponential_firstorder_Range,0.97,0.96,0.98,adc
3035,exponential_glcm_ClusterProminence,0.01,0.0,0.03,t2w
3036,exponential_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,adc
3037,exponential_glcm_ClusterShade,0.06,0.03,0.1,t2w
3038,exponential_firstorder_RootMeanSquared,0.99,0.99,0.99,adc
3039,exponential_glcm_ClusterTendency,0.76,0.71,0.82,t2w
3040,exponential_firstorder_Skewness,0.9,0.87,0.93,adc
3041,exponential_firstorder_TotalEnergy,0.99,0.99,0.99,adc
3042,exponential_glcm_Contrast,0.88,0.85,0.91,t2w
3043,exponential_firstorder_Uniformity,1.0,1.0,1.0,adc
3044,exponential_glcm_Correlation,0.85,0.81,0.88,t2w
3045,exponential_firstorder_Variance,0.99,0.99,0.99,adc
3046,exponential_glcm_DifferenceAverage,0.98,0.97,0.98,t2w
3047,exponential_glcm_Autocorrelation,0.99,0.99,0.99,adc
3048,exponential_glcm_DifferenceEntropy,0.98,0.97,0.98,t2w
3049,exponential_glcm_ClusterProminence,1.0,0.99,1.0,adc
3050,exponential_glcm_DifferenceVariance,0.88,0.85,0.91,t2w
3051,exponential_glcm_ClusterShade,0.99,0.99,0.99,adc
3052,exponential_glcm_Id,0.98,0.97,0.99,t2w
3053,exponential_glcm_ClusterTendency,0.99,0.99,0.99,adc
3054,exponential_glcm_Idm,0.98,0.97,0.99,t2w
3055,exponential_glcm_Contrast,0.99,0.98,0.99,adc
3056,exponential_glcm_Idmn,0.92,0.9,0.94,t2w
3057,exponential_glcm_Idn,0.95,0.93,0.96,t2w
3058,exponential_glcm_Correlation,0.98,0.97,0.99,adc
3059,exponential_glcm_Imc1,0.85,0.81,0.88,t2w
3060,exponential_glcm_DifferenceAverage,0.99,0.99,0.99,adc
3061,exponential_glcm_Imc2,0.94,0.92,0.95,t2w
3062,exponential_glcm_DifferenceEntropy,0.99,0.99,1.0,adc
3063,exponential_glcm_InverseVariance,0.98,0.98,0.99,t2w
3064,exponential_glcm_DifferenceVariance,0.99,0.98,0.99,adc
3065,exponential_glcm_JointAverage,0.97,0.97,0.98,t2w
3066,exponential_glcm_Id,1.0,0.99,1.0,adc
3067,exponential_glcm_JointEnergy,0.98,0.97,0.98,t2w
3068,exponential_glcm_Idm,1.0,0.99,1.0,adc
3069,exponential_glcm_JointEntropy,0.98,0.97,0.98,t2w
3070,exponential_glcm_Idmn,0.85,0.81,0.88,adc
3071,exponential_glcm_MCC,0.82,0.78,0.87,t2w
3072,exponential_glcm_Idn,0.9,0.88,0.93,adc
3073,exponential_glcm_MaximumProbability,0.98,0.97,0.98,t2w
3074,exponential_glcm_Imc1,0.99,0.99,0.99,adc
3075,exponential_glcm_SumAverage,0.97,0.97,0.98,t2w
3076,exponential_glcm_Imc2,0.99,0.99,0.99,adc
3077,exponential_glcm_SumEntropy,0.98,0.97,0.98,t2w
3078,exponential_glcm_InverseVariance,1.0,0.99,1.0,adc
3079,exponential_glcm_SumSquares,0.81,0.76,0.85,t2w
3080,exponential_glcm_JointAverage,0.99,0.99,1.0,adc
3081,exponential_glrlm_GrayLevelNonUniformity,0.98,0.97,0.99,t2w
3082,exponential_glcm_JointEnergy,1.0,1.0,1.0,adc
3083,exponential_glrlm_GrayLevelNonUniformityNormalized,0.98,0.97,0.98,t2w
3084,exponential_glcm_JointEntropy,1.0,0.99,1.0,adc
3085,exponential_glrlm_GrayLevelVariance,0.23,0.17,0.3,t2w
3086,exponential_glrlm_HighGrayLevelRunEmphasis,0.44,0.37,0.52,t2w
3087,exponential_glcm_MCC,0.96,0.95,0.97,adc
3088,exponential_glrlm_LongRunEmphasis,0.99,0.99,0.99,t2w
3089,exponential_glcm_MaximumProbability,1.0,1.0,1.0,adc
3090,exponential_glcm_SumAverage,0.99,0.99,1.0,adc
3091,exponential_glrlm_LongRunHighGrayLevelEmphasis,0.99,0.99,0.99,t2w
3092,exponential_glrlm_LongRunLowGrayLevelEmphasis,0.99,0.99,0.99,t2w
3093,exponential_glcm_SumEntropy,1.0,0.99,1.0,adc
3094,exponential_glrlm_LowGrayLevelRunEmphasis,0.98,0.97,0.98,t2w
3095,exponential_glcm_SumSquares,0.99,0.99,0.99,adc
3096,exponential_glrlm_RunEntropy,0.88,0.85,0.91,t2w
3097,exponential_glrlm_GrayLevelNonUniformity,1.0,1.0,1.0,adc
3098,exponential_glrlm_RunLengthNonUniformity,0.66,0.59,0.72,t2w
3099,exponential_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,adc
3100,exponential_glrlm_GrayLevelVariance,0.99,0.99,0.99,adc
3101,exponential_glrlm_RunLengthNonUniformityNormalized,0.7,0.63,0.76,t2w
3102,exponential_glrlm_RunPercentage,0.93,0.91,0.94,t2w
3103,exponential_glrlm_HighGrayLevelRunEmphasis,0.99,0.99,0.99,adc
3104,exponential_glrlm_RunVariance,0.98,0.98,0.99,t2w
3105,exponential_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
3106,exponential_glrlm_ShortRunEmphasis,0.44,0.37,0.52,t2w
3107,exponential_glrlm_LongRunHighGrayLevelEmphasis,0.99,0.99,0.99,adc
3108,exponential_glrlm_LongRunLowGrayLevelEmphasis,1.0,1.0,1.0,adc
3109,exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.38,0.31,0.46,t2w
